id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,total_corners_ft,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,trailing_team_corner_diff,leading_team_corner_diff,trailing_team_corners_70_75,leading_team_corners_70_75,trailing_team_corners_75_80,leading_team_corners_75_80,leading_team_corners_against_avg,trailing_team_corners_for_avg,trailing_team_corners_ft,leading_team_corners_ft,trailing_team_corners_pre80,leading_team_corners_pre80,trailing_team_fouls_70_75,leading_team_fouls_70_75,trailing_team_fouls_75_80,leading_team_fouls_75_80,trailing_team_fouls_ft,leading_team_fouls_ft,trailing_team_fouls_pre80,leading_team_fouls_pre80,leading_team_post80_corners_against_avg,trailing_team_post80_corners_for_avg,trailing_team_sending_off_70_75,leading_team_sending_off_70_75,trailing_team_sending_off_75_80,leading_team_sending_off_75_80,trailing_team_sending_off_ft,leading_team_sending_off_ft,trailing_team_sending_off_pre80,leading_team_sending_off_pre80,trailing_team_shots_70_75,leading_team_shots_70_75,trailing_team_shots_75_80,leading_team_shots_75_80,trailing_team_shots_ft,leading_team_shots_ft,trailing_team_shots_off_target_70_75,leading_team_shots_off_target_70_75,trailing_team_shots_off_target_75_80,leading_team_shots_off_target_75_80,trailing_team_shots_off_target_ft,leading_team_shots_off_target_ft,trailing_team_shots_off_target_pre80,leading_team_shots_off_target_pre80,trailing_team_shots_on_target_70_75,leading_team_shots_on_target_70_75,trailing_team_shots_on_target_75_80,leading_team_shots_on_target_75_80,trailing_team_shots_on_target_ft,leading_team_shots_on_target_ft,trailing_team_shots_on_target_pre80,leading_team_shots_on_target_pre80,trailing_team_shots_pre80,leading_team_shots_pre80,trailing_team_yellow_cards_70_75,leading_team_yellow_cards_70_75,trailing_team_yellow_cards_75_80,leading_team_yellow_cards_75_80,trailing_team_yellow_cards_ft,leading_team_yellow_cards_ft,trailing_team_yellow_cards_pre80,leading_team_yellow_cards_pre80,odds_ratio,trailing_team_urgency_to_attack,leading_team_urgency_to_attack,trailing_team_momentum_to_attack,leading_team_momentum_to_attack,trailing_team_attack_intensity,leading_team_attack_intensity,trailing_team_defensive_pressure,leading_team_defensive_pressure,trailing_team_shot_to_corner_ratio_pre_80,leading_team_shot_to_corner_ratio_pre_80,trailing_team_aggression_score_pre_80,leading_team_aggression_score_pre_80,trailing_team_probability,target
QyuIZFIo/,2016-04-23,2016,D1,germany,Schalke 04,Bayer Leverkusen,3.25,3.8,2.39,2-3,2-3,a,-1,30,26,5,0,10,0,3,0,2,3,0,10,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,1.0,home,0.0,0,0,0,0,2,0,3.832,5.019,6,4,6,4,0,0,0,0,16,14,15,11,0.357,0.357,0,0,0,0,0,0,0,0,1,2,2,1,21,16,1,1,1,1,13,10,6,10,0,1,1,0,8,6,8,6,14,16,0,0,0,0,3,3,3,2,1.36,0.308,0.418,0.924,-0.418,4,1,0,0,2.333,4.0,1.286,0.812,30.769,0
dEECxh0O/,2016-04-23,2016,SP1,spain,Atletico Madrid,Malaga,1.37,6.36,16.5,1-0,1-0,h,1,19,11,4,0,13,1,1,1,1,1,0,14,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,0.0,away,0.0,0,1,0,1,0,1,2.971,4.695,4,10,4,9,1,0,0,0,10,6,9,2,0.509,0.814,0,0,0,0,0,0,0,0,0,1,0,1,7,14,0,0,0,1,3,10,3,9,0,1,0,0,4,4,3,4,6,13,0,0,0,0,3,3,2,2,12.044,0.061,0.73,0.0,0.0,0,2,-1,0,1.5,1.444,1.833,0.308,6.061,0
fc4ljQSR/,2016-04-23,2016,I1,italy,Internazionale,Udinese,1.57,4.8,8.9,2-1,3-1,h,1,31,11,3,0,18,2,0,0,1,1,0,20,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,1.0,1,1,0,2,1,0,5.141,4.53,6,14,5,13,0,0,0,0,12,6,7,4,0.816,0.76,0,0,0,0,0,0,0,0,0,0,1,0,12,25,0,0,0,0,7,16,6,14,0,0,1,0,5,9,3,8,9,22,0,0,0,0,2,3,1,2,5.669,0.112,0.637,0.224,-1.274,2,0,0,0,1.8,1.692,0.889,0.273,11.236,1
0bmXs2z8/,2016-04-24,2016,I1,italy,Atalanta,Chievo Verona,2.1,3.56,4.4,1-0,1-0,h,1,17,23,3,1,10,0,2,2,0,0,0,12,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,2.0,2,0,0,0,0,0,4.919,3.974,5,7,3,7,2,0,0,0,16,10,13,10,0.649,0.594,0,0,0,1,0,1,0,1,0,2,0,0,10,11,0,1,0,0,8,6,6,5,0,1,0,0,2,5,1,5,7,10,0,0,0,0,2,3,1,2,2.095,0.227,0.476,0.0,-0.952,0,0,-2,0,2.333,1.429,2.0,1.2,22.727,1
4xT85eFO/,2016-04-24,2016,F1,france,GFC Ajaccio,Bastia,2.23,3.28,4.2,3-2,3-2,h,1,22,20,3,0,6,0,2,1,0,1,1,6,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0,0,0,0,0,0,3.507,2.36,4,2,4,2,0,1,0,1,9,18,5,15,0.257,0.39,0,0,0,0,0,0,0,0,2,0,1,0,17,7,1,0,0,0,11,2,9,2,1,0,1,0,6,5,6,5,15,7,0,0,0,1,2,4,1,2,1.883,0.238,0.448,-0.238,0.0,1,0,0,0,3.75,3.5,0.4,2.429,23.81,0
CYEqi6DL/,2016-04-24,2016,I1,italy,Torino,Sassuolo,2.54,3.32,3.25,1-2,1-3,a,-1,20,21,1,0,8,0,1,1,0,0,0,8,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,0,1.0,home,0.0,0,0,0,0,0,0,6.653,5.097,4,4,4,4,1,0,0,0,17,7,15,6,1.435,0.602,0,0,0,0,0,0,0,0,0,1,0,0,15,12,0,0,0,0,12,8,10,6,0,1,0,0,3,4,1,3,11,9,0,0,0,0,2,1,0,1,0.782,0.394,0.308,0.0,-0.308,0,0,-1,0,2.75,2.25,1.364,0.778,39.37,0
E1yF6oD8/,2016-04-24,2016,I1,italy,Fiorentina,Juventus,4.7,3.48,2.2,0-1,1-2,a,-1,18,19,2,0,5,0,3,1,0,0,1,7,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,1.0,1,1,0,0,0,0,3.153,6.597,4,3,3,2,0,1,1,0,9,13,7,12,0.491,1.157,0,0,0,0,0,0,0,0,3,0,0,0,20,6,3,0,0,0,13,4,10,3,0,0,0,0,7,2,4,1,14,4,0,1,0,0,1,3,1,1,2.136,0.213,0.455,-0.639,0.0,0,0,1,-1,4.667,2.0,0.571,3.25,21.277,1
QueKp4jk/,2016-04-24,2016,I1,italy,Sampdoria,Lazio,3.3,3.51,2.5,2-1,2-1,h,1,29,15,5,0,14,2,2,1,0,2,1,16,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,2.0,2,0,2,0,0,0,7.308,5.641,12,4,10,4,1,0,1,0,13,8,11,4,1.316,0.76,0,0,0,0,0,0,0,0,2,0,0,2,20,13,2,0,0,0,16,6,14,5,0,0,0,2,4,7,3,7,17,12,0,0,0,0,6,2,4,1,0.758,0.4,0.303,-1.6,0.606,0,2,0,0,1.7,3.0,0.882,0.417,40.0,1
dSgoiiFH/,2016-04-24,2016,SP1,spain,Getafe,Valencia,3.4,3.8,2.45,2-1,2-2,h,1,18,18,4,0,7,1,0,0,0,0,1,10,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,0.0,away,1.0,1,2,0,1,0,0,5.084,3.751,2,8,1,6,0,0,1,0,12,13,8,10,0.759,0.537,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,1,7,1,6,0,0,0,0,4,11,2,9,3,15,0,1,0,0,1,4,1,3,0.721,0.408,0.294,0.0,-0.294,0,0,1,0,3.0,2.5,3.0,0.867,40.816,1
hhzJ55SE/,2016-04-24,2016,I1,italy,Frosinone,Palermo,2.98,3.5,2.7,0-1,0-2,a,-1,16,33,3,0,9,0,0,1,0,1,2,12,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,1.0,home,3.0,3,0,0,0,0,0,6.375,4.764,9,3,6,3,1,0,1,1,16,17,16,17,0.879,0.824,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,0,0,1,12,5,9,4,0,0,0,0,4,2,2,1,11,5,0,0,0,1,3,3,1,2,1.104,0.336,0.37,0.0,0.37,0,1,0,1,1.833,1.667,1.545,3.8,33.557,1
rNv07HpC/,2016-04-24,2016,F1,france,Guingamp,Caen,2.13,3.62,4.15,0-1,1-1,a,-1,18,21,2,1,7,0,2,2,0,0,1,8,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1,0,0,0,0,0,5.798,5.631,8,0,7,0,1,1,1,0,11,14,10,11,0.987,0.709,0,0,1,0,1,1,1,0,0,2,0,0,11,12,0,1,0,0,10,7,9,6,0,1,0,0,1,5,0,3,9,9,0,0,0,0,1,2,1,1,0.513,0.469,0.241,0.0,-0.482,0,0,0,-1,1.286,inf,1.222,1.333,46.948,1
25fshXaB/,2016-04-25,2016,SP1,spain,Celta Vigo,Granada,1.66,4.5,6.2,2-1,2-1,h,1,24,16,4,0,7,1,2,1,0,0,2,7,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,0,0,0,1,0,0,3.917,3.251,4,3,4,3,1,0,1,1,13,10,11,5,0.537,0.203,0,0,0,0,0,0,0,0,0,2,0,0,11,15,0,1,0,0,8,11,7,10,0,1,0,0,3,4,3,4,10,14,0,0,1,1,2,2,2,2,3.735,0.161,0.602,0.0,-1.806,0,0,0,1,2.5,4.667,1.3,0.5,16.129,0
zJtPLg1P/,2016-04-29,2016,SP1,spain,Sporting Gijon,Eibar,1.68,4.2,6.0,1-0,2-0,h,1,11,27,3,0,5,1,3,1,0,1,1,6,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,0.0,away,1.0,1,0,1,0,0,0,3.751,3.64,5,1,4,1,0,1,1,0,16,15,14,13,0.426,0.37,0,0,0,0,0,0,0,0,2,1,1,0,12,3,1,0,1,0,6,0,5,0,1,1,0,0,6,3,4,2,9,2,1,0,0,0,2,2,2,1,3.571,0.167,0.595,-0.334,-0.595,1,0,1,-1,2.25,2.0,1.778,7.0,16.667,1
0ED3uC4P/,2016-04-30,2016,E0,england,Watford,Aston Villa,1.77,3.9,5.75,1-2,3-2,a,-1,20,17,4,1,11,1,0,1,1,0,2,12,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,1.0,home,1.0,1,0,0,1,1,0,5.937,4.771,8,4,7,4,0,1,2,0,14,9,9,8,0.77,0.604,0,0,0,1,0,1,0,1,0,0,0,0,17,6,0,0,0,0,12,4,11,4,0,0,0,0,5,2,3,2,14,6,0,0,1,1,2,3,1,3,0.308,0.565,0.174,0.565,-0.174,1,0,2,-1,2.0,1.5,0.714,1.833,56.497,1
CAh4YQw9/,2016-04-30,2016,D1,germany,Bayer Leverkusen,Hertha Berlin,1.68,4.45,6.5,2-1,2-1,h,1,23,22,4,0,9,0,0,1,0,1,2,10,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,1,0,0,0,0,0,4.262,3.637,4,6,3,6,0,1,1,1,18,13,14,8,0.912,0.349,0,0,0,0,0,0,0,0,0,0,0,1,9,18,0,0,0,1,6,10,3,9,0,0,0,0,3,8,3,8,6,17,0,0,1,0,6,1,4,0,3.869,0.154,0.595,0.0,0.595,0,1,1,0,2.0,2.833,3.0,0.471,15.385,1
GUXewIUu/,2016-04-30,2016,F1,france,Lorient,Lille,3.6,3.56,2.32,0-1,0-1,a,-1,23,19,2,0,11,0,1,0,1,2,2,11,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,1.0,home,0.0,0,0,0,0,1,0,5.353,5.131,5,6,5,6,0,0,2,0,11,13,8,11,0.932,0.876,0,0,0,0,0,0,0,0,1,0,2,0,13,14,1,0,2,0,10,9,8,8,0,0,0,0,3,5,2,5,10,13,0,0,0,0,1,2,1,1,1.552,0.278,0.431,0.556,0.0,3,0,2,0,2.0,2.167,0.9,0.923,27.778,0
KjIeGXOn/,2016-04-30,2016,SP1,spain,Atletico Madrid,Rayo Vallecano,1.37,6.0,12.5,1-0,1-0,h,1,21,21,2,0,10,0,0,1,1,2,0,12,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,0.0,away,2.0,2,0,0,0,1,0,3.029,5.751,7,5,5,5,1,0,0,0,11,14,9,12,0.481,0.759,0,0,0,0,0,0,0,0,0,0,0,2,13,12,0,0,0,2,11,6,8,6,0,0,0,0,2,6,2,5,10,11,0,0,0,0,1,1,1,1,9.124,0.08,0.73,0.08,1.46,1,2,-1,0,2.0,2.2,1.0,1.182,8.0,1
OWvdMWcm/,2016-04-30,2016,E0,england,Arsenal,Norwich City,1.32,7.2,14.5,1-0,1-0,h,1,19,9,0,0,7,4,3,1,1,0,0,8,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,0.0,0,1,2,2,1,0,4.372,3.983,3,5,3,4,1,0,0,0,6,7,5,4,0.596,0.873,0,0,0,0,0,0,0,0,1,2,0,0,12,12,1,1,0,0,9,9,5,9,0,1,0,0,3,3,3,2,8,11,0,0,0,0,0,1,0,0,10.985,0.069,0.758,-0.138,-3.032,1,0,-1,0,2.667,2.75,0.625,0.364,6.897,0
Ofy4ydah/,2016-04-30,2016,F1,france,Lyon,GFC Ajaccio,1.4,6.6,15.0,2-1,2-1,h,1,9,27,2,0,5,0,0,3,0,1,1,5,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0,0,0,0,0,0,2.784,2.713,0,5,0,5,3,0,1,0,19,11,18,9,0.146,0.331,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,1,3,4,2,4,0,0,0,0,2,2,1,2,3,6,1,0,0,0,2,1,2,0,10.714,0.067,0.714,0.0,0.714,0,1,-2,0,inf,1.2,6.667,1.5,6.667,0
QmL3EBga/,2016-04-30,2016,SP1,spain,Granada,Las Palmas,1.68,4.4,6.4,3-2,3-2,h,1,23,12,4,0,7,1,1,0,0,1,1,7,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,0,0,0,1,0,0,4.973,3.917,3,4,3,4,0,0,0,1,8,10,5,7,1.259,0.481,0,0,0,0,0,0,0,0,0,1,1,0,10,14,0,0,1,0,5,9,4,9,0,1,0,0,5,5,5,5,9,14,0,1,0,0,2,3,1,3,3.81,0.156,0.595,0.156,-1.19,1,0,0,1,3.0,3.5,0.667,0.714,15.625,0
UTs4KASa/,2016-04-30,2016,E0,england,Everton,Bournemouth,2.47,3.85,3.3,2-1,2-1,h,1,25,10,1,0,6,0,3,0,0,2,0,8,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,0.0,away,2.0,2,0,0,0,0,0,4.706,5.039,5,3,3,3,0,0,0,0,8,3,7,3,0.484,0.873,0,0,0,0,0,0,0,0,2,1,2,0,15,12,2,1,2,0,13,7,11,7,0,0,0,0,2,5,2,5,13,12,0,0,0,0,0,1,0,1,1.336,0.303,0.405,0.0,-0.405,2,0,0,0,4.333,4.0,0.538,0.333,30.303,1
WQLaFivg/,2016-04-30,2016,SP1,spain,Real Betis,Barcelona,29.0,12.0,1.17,0-1,0-2,a,-1,12,14,8,1,6,0,1,0,0,0,0,6,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,1.0,home,0.0,0,0,0,0,0,0,4.055,5.388,2,4,2,4,0,0,0,0,8,9,6,8,0.546,0.879,0,0,0,0,1,0,1,0,0,1,0,0,2,11,0,0,0,0,1,7,1,7,0,1,0,0,1,4,1,3,2,10,0,0,0,0,5,3,5,3,24.786,0.034,0.855,0.0,-0.855,0,0,0,0,1.0,2.5,5.5,1.1,3.448,0
b9ZKGSRO/,2016-04-30,2016,E0,england,Stoke City,Sunderland,3.1,3.54,2.62,1-0,1-1,h,1,19,19,1,0,7,0,1,1,0,2,1,10,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,0.0,away,3.0,3,0,0,0,0,0,4.817,2.983,8,2,5,2,0,1,1,0,11,12,9,10,0.762,0.373,0,0,0,0,0,0,0,0,0,1,1,1,14,11,0,1,1,0,9,8,7,6,0,0,0,1,5,3,3,3,10,9,0,0,0,0,2,2,0,1,0.845,0.382,0.323,0.382,0.0,1,1,1,-1,2.0,4.5,0.9,1.222,38.168,1
bDTGYgqB/,2016-04-30,2016,F1,france,Stade de Reims,Montpellier,2.15,3.66,3.9,0-1,2-3,a,-1,16,19,2,0,14,0,0,3,0,0,0,18,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,4,1.0,home,1.0,1,3,0,0,0,0,4.964,4.964,9,9,8,6,3,0,0,0,10,12,9,10,0.598,0.765,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,9,5,9,3,0,0,0,0,6,5,3,1,12,4,0,0,0,0,2,1,2,0,0.551,0.465,0.256,0.0,0.0,0,0,-3,0,1.5,0.667,0.917,2.5,46.512,1
fLWaxxpn/,2016-04-30,2016,F1,france,Nantes,Nice,3.25,3.44,2.56,1-0,1-0,h,1,19,18,1,0,11,1,1,2,1,1,1,13,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,0.0,away,1.0,1,1,1,0,0,1,3.229,4.34,6,7,5,6,0,2,1,0,12,9,10,8,0.59,0.479,0,0,0,0,0,0,0,0,0,1,1,0,5,17,0,1,0,0,3,13,3,10,0,0,1,0,2,4,2,4,5,14,0,1,0,0,1,1,0,1,0.788,0.391,0.308,0.0,0.0,1,1,1,-2,1.0,2.333,2.0,0.643,39.062,1
jqWCIlcC/,2016-04-30,2016,E0,england,Newcastle,Crystal Palace,2.17,3.72,4.25,1-0,1-0,h,1,16,18,2,0,11,2,0,2,0,0,1,12,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,0.0,0,1,2,0,0,0,5.539,4.761,8,4,8,3,1,1,1,0,12,10,11,7,1.207,0.54,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,6,6,5,4,0,0,0,0,3,4,3,4,8,8,0,0,0,0,0,2,0,2,1.959,0.235,0.461,-0.47,0.0,0,0,0,-1,1.0,2.667,1.375,1.125,23.529,0
n3mscAOO/,2016-04-30,2016,SP1,spain,Real Sociedad,Real Madrid,5.2,4.33,1.76,0-1,0-1,a,-1,26,26,8,0,10,0,2,0,1,1,2,12,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,1.0,home,2.0,2,0,0,0,0,1,4.277,6.666,6,6,4,6,0,0,0,2,15,16,14,12,0.379,1.157,0,0,0,0,0,0,0,0,1,1,0,1,11,18,0,0,0,0,7,12,5,12,1,1,0,1,4,6,3,6,8,18,0,0,0,1,4,4,4,4,2.955,0.192,0.568,-0.192,0.568,0,2,0,2,2.0,3.0,2.25,0.889,19.231,1
4hVbd1k1/,2016-05-01,2016,I1,italy,Sassuolo,Hellas Verona,1.61,4.8,7.4,1-0,1-0,h,1,19,25,1,0,9,1,2,4,0,1,0,11,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,2.0,2,0,1,0,0,0,4.53,4.363,9,2,7,2,3,1,0,0,21,10,17,8,0.427,0.538,0,0,0,0,0,0,0,0,1,1,1,0,16,6,1,1,1,0,14,5,12,4,0,0,0,0,2,1,2,1,14,5,0,0,0,0,1,0,1,0,4.596,0.135,0.621,-0.135,-0.621,1,0,-3,-1,2.0,2.5,1.286,1.6,13.514,1
4vK7DV85/,2016-05-01,2016,SP1,spain,Espanyol,Sevilla,2.07,3.85,4.2,1-0,1-0,h,1,16,24,3,0,4,0,1,1,0,0,1,6,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,0.0,away,0.0,0,2,0,0,0,0,4.806,6.029,2,4,2,2,0,1,1,0,11,20,8,16,0.648,1.037,0,0,0,0,0,0,0,0,0,1,0,0,7,10,0,0,0,0,7,3,7,3,0,1,0,0,0,7,0,6,7,9,0,0,1,1,3,3,2,1,2.029,0.238,0.483,0.0,-0.483,0,0,1,-1,3.5,4.5,1.429,1.889,23.81,0
Gjam3XND/,2016-05-01,2016,I1,italy,Lazio,Internazionale,2.45,3.58,3.6,1-0,2-0,h,1,20,23,4,0,5,1,0,0,1,3,0,6,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,1,0,1,0,1,0,3.808,5.252,5,1,4,1,0,0,0,0,10,15,10,13,0.705,0.983,0,0,0,0,1,0,0,0,0,0,2,1,15,9,0,0,1,1,11,5,9,5,0,0,1,0,4,4,3,3,12,8,0,0,0,0,2,5,0,4,1.469,0.278,0.408,0.556,0.408,3,1,0,0,3.0,8.0,0.833,2.125,27.778,1
K8kvLzFB/,2016-05-01,2016,F1,france,Angers,Marseille,3.3,3.3,2.52,0-1,0-1,a,-1,23,23,4,0,3,0,0,0,0,1,0,5,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,1.0,home,0.0,0,2,0,0,0,0,4.742,4.131,2,3,2,1,0,0,0,0,14,13,12,11,1.154,0.487,0,0,0,0,0,0,0,0,0,0,1,0,12,12,0,0,1,0,11,8,10,8,0,0,0,0,1,4,1,4,11,12,1,0,0,0,2,4,2,2,1.31,0.303,0.397,0.303,0.0,1,0,0,0,5.5,12.0,1.273,1.083,30.303,0
Q1Wfcsze/,2016-05-01,2016,I1,italy,AC Milan,Frosinone,1.31,6.8,13.0,2-3,3-3,a,-1,27,31,8,0,11,1,2,0,0,0,1,13,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,2.0,2,0,1,0,0,0,7.764,6.43,11,2,9,2,0,0,0,1,19,16,16,15,1.268,0.935,0,0,0,0,0,0,0,0,2,0,0,0,24,9,0,0,0,0,13,5,9,4,2,0,0,0,11,4,10,4,19,8,0,0,0,0,2,7,2,6,0.101,0.763,0.077,-2.289,0.0,0,0,0,1,2.111,4.0,0.947,2.625,76.336,1
QmaYbWgC/,2016-05-01,2016,SP1,spain,Deportivo La Coruna,Getafe,2.25,3.75,3.88,0-1,0-2,a,-1,21,23,8,1,11,0,0,2,1,1,0,12,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,1.0,home,0.0,0,1,0,0,1,0,5.943,6.166,8,4,8,3,0,2,0,0,7,19,7,16,0.768,0.879,0,0,0,0,1,0,1,0,0,0,1,0,15,11,0,0,1,0,10,6,10,3,0,0,0,0,5,5,5,3,15,6,0,2,1,0,3,6,3,5,0.58,0.444,0.258,0.888,0.0,2,0,0,-2,1.875,2.0,0.667,3.5,44.444,0
rwsjbNKl/,2016-05-01,2016,I1,italy,Palermo,Sampdoria,2.0,3.9,4.3,1-0,2-0,h,1,17,36,5,0,7,1,1,0,0,2,3,8,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,0.0,0,1,0,1,0,0,5.308,3.863,5,3,5,2,0,0,1,2,21,20,19,17,0.705,0.594,0,0,0,0,0,0,0,0,0,1,0,2,8,11,0,1,0,1,5,6,4,6,0,0,0,1,3,4,3,4,7,10,0,0,1,0,5,1,4,1,2.15,0.233,0.5,0.0,0.0,0,2,1,2,1.4,5.0,3.286,1.8,23.256,0
xSSjHD9t/,2016-05-01,2016,SP1,spain,Athletic Bilbao,Celta Vigo,1.97,3.8,4.45,2-1,2-1,h,1,14,18,4,1,7,0,1,0,1,0,2,8,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,0.0,away,1.0,1,0,0,0,0,1,3.751,4.029,2,6,1,6,0,0,2,0,16,10,13,5,0.37,0.592,0,0,0,0,1,0,1,0,0,1,0,0,5,10,0,0,0,0,3,8,3,8,0,1,0,0,2,2,1,2,4,10,0,0,0,0,5,1,3,1,2.259,0.225,0.508,0.0,0.0,0,1,2,0,4.0,1.667,4.0,0.6,22.472,1
Igv0LjDg/,2016-05-02,2016,E0,england,Chelsea,Tottenham,2.8,3.6,2.88,1-2,2-2,a,-1,26,18,7,0,15,2,1,2,2,1,0,15,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,1.0,home,0.0,0,0,0,2,1,1,4.993,6.771,7,8,7,8,1,1,0,0,8,17,6,12,0.993,0.937,0,0,0,0,0,0,0,0,1,0,0,1,13,16,1,0,0,0,8,11,6,11,0,0,0,1,5,5,4,5,10,16,1,0,0,0,3,9,2,5,0.972,0.357,0.347,0.0,0.0,1,2,-1,-1,1.429,2.0,0.8,1.062,35.714,0
25Mut1MH/,2016-05-07,2016,I1,italy,Bologna,AC Milan,4.2,3.65,2.13,0-1,0-1,a,-1,18,22,8,1,10,1,1,1,1,2,2,14,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,4,1.0,home,1.0,1,3,0,1,0,1,5.197,5.566,5,9,4,6,0,1,1,1,10,16,8,14,0.78,1.254,0,0,0,0,1,0,1,0,0,1,0,2,8,15,0,1,0,1,7,10,6,8,0,0,0,1,1,5,1,3,7,11,0,0,0,0,5,5,4,4,1.972,0.238,0.469,0.0,0.469,0,3,1,0,1.75,1.833,1.714,1.636,23.81,1
4OkGDaBp/,2016-05-07,2016,E0,england,Norwich City,Manchester Utd,4.4,3.68,2.12,0-1,0-1,a,-1,19,16,0,0,6,2,1,1,0,0,0,6,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,1.0,home,0.0,0,0,0,2,0,0,4.549,5.882,1,5,1,5,0,1,0,0,11,8,8,8,0.604,1.326,0,0,0,0,0,0,0,0,0,1,0,0,8,15,0,0,0,0,6,13,5,10,0,1,0,0,2,2,2,2,7,12,0,0,0,0,1,0,0,0,2.075,0.227,0.472,0.0,-1.416,0,0,0,-1,7.0,2.4,1.143,0.667,22.727,0
AXEjoXSG/,2016-05-07,2016,F1,france,Toulouse,Troyes,1.29,8.5,16.0,1-0,1-0,h,1,15,20,2,0,9,2,1,1,0,1,1,11,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,0.0,away,1.0,1,1,0,2,0,0,4.322,4.112,2,9,1,8,0,1,1,0,17,10,13,7,0.349,0.507,0,0,0,0,0,0,0,0,0,1,0,1,4,14,0,0,0,1,3,10,3,9,0,1,0,0,1,4,0,3,3,12,0,0,0,0,3,2,2,0,12.403,0.062,0.775,0.0,-1.55,0,1,1,-1,3.0,1.5,5.0,0.583,6.25,1
