id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,home_shots_pre80,away_shots_pre80,home_shots_on_target_pre80,away_shots_on_target_pre80,home_shots_off_target_pre80,away_shots_off_target_pre80,home_yellow_cards_pre80,away_yellow_cards_pre80,home_sending_off_pre80,away_sending_off_pre80,home_fouls_pre80,away_fouls_pre80,home_corners_pre80,away_corners_pre80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,home_shots_ft,away_shots_ft,home_shots_on_target_ft,away_shots_on_target_ft,home_shots_off_target_ft,away_shots_off_target_ft,home_yellow_cards_ft,away_yellow_cards_ft,home_sending_off_ft,away_sending_off_ft,home_fouls_ft,away_fouls_ft,home_corners_ft,away_corners_ft,total_corners_ft,home_shots_70_75,away_shots_70_75,home_shots_on_target_70_75,away_shots_on_target_70_75,home_shots_off_target_70_75,away_shots_off_target_70_75,home_yellow_cards_70_75,away_yellow_cards_70_75,home_sending_off_70_75,away_sending_off_70_75,home_fouls_70_75,away_fouls_70_75,home_corners_70_75,away_corners_70_75,home_shots_75_80,away_shots_75_80,home_shots_on_target_75_80,away_shots_on_target_75_80,home_shots_off_target_75_80,away_shots_off_target_75_80,home_yellow_cards_75_80,away_yellow_cards_75_80,home_sending_off_75_80,away_sending_off_75_80,home_fouls_75_80,away_fouls_75_80,home_corners_75_80,away_corners_75_80,home_corner_diff,away_corner_diff,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,home_games,home_corners_for_avg,home_corners_against_avg,home_post80_corners_for_avg,home_post80_corners_against_avg,away_games,away_corners_for_avg,away_corners_against_avg,away_post80_corners_for_avg,away_post80_corners_against_avg,game_state_80_h,game_state_80_a,game_state_80_d,abs_goal_diff_80,close_game_80,goal_diff_squared_80,odds_ratio,shot_to_corner_ratio_pre_80,team_aggression_score_pre_80,home_urgency_to_attack,away_urgency_to_attack,home_momentum_to_attack,away_momentum_to_attack,attack_intensity,defensive_pressure,trailing_team_probability,target
p06YCoDI/,2016-12-27,2017,E0,england,Liverpool,Stoke City,1.36,6.0,11.5,4-1,4-1,h,3,19,6,6,2,13,4,0,1,0,0,7,4,6,2,25,11,1,0,8,1,1,0,0,1,0,21,6,6,2,15,4,0,1,0,0,8,6,8,2,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,,,,7.0,6.484,3.463,0.608,0.59,8.0,4.522,7.542,0.525,1.096,1,0,0,3,0,9,0.118,3.125,0.48,0.0,0.0,-0.0,0.0,0,0,8.696,1
08lLzk5P/,2016-12-28,2017,E0,england,Southampton,Tottenham,3.13,3.28,2.65,1-2,1-4,a,-1,9,15,2,3,7,12,0,3,1,0,5,12,2,10,24,17,3,1,12,0,1,0,1,0,0,9,17,2,5,7,12,1,4,1,0,6,15,2,10,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,1.0,home,0.0,8.0,5.431,3.522,0.985,0.747,8.0,6.522,5.319,0.858,0.763,0,1,0,1,1,1,1.181,2.0,0.833,0.319,0.0,0.0,0.0,1,0,31.949,0
UTR3SQC5/,2016-12-30,2017,E0,england,Hull,Everton,4.2,3.52,2.14,2-1,2-2,h,1,12,18,4,7,8,11,1,2,0,0,8,12,4,5,30,20,3,0,9,0,0,1,0,0,3,13,21,4,8,9,13,2,2,0,0,10,12,5,5,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,0.0,9.0,3.487,6.27,0.387,1.372,9.0,3.77,5.187,0.472,0.687,1,0,0,1,1,1,1.963,3.333,0.767,0.0,0.467,0.0,0.0,0,2,46.729,1
2gtfFV76/,2016-12-31,2017,E0,england,Swansea,Bournemouth,2.75,3.41,2.92,0-2,0-3,a,-2,10,10,3,5,7,5,2,0,0,0,13,6,3,2,20,19,2,0,5,1,0,0,0,0,1,14,11,5,6,9,5,2,0,0,0,14,8,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,,,,9.0,5.387,5.17,0.487,0.872,9.0,6.27,4.487,0.572,0.587,0,1,0,2,0,4,0.942,4.0,1.05,0.182,0.0,-0.182,0.0,0,1,34.247,1
8EweUnrg/,2016-12-31,2017,E0,england,Burnley,Sunderland,2.35,3.48,3.45,4-1,4-1,h,3,15,8,6,2,9,6,1,1,0,0,6,7,5,0,23,13,2,0,5,1,2,0,0,0,0,16,11,6,3,10,8,1,1,0,0,9,7,6,2,8,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,,,,10.0,4.534,7.155,0.624,0.884,9.0,3.77,7.887,0.672,1.587,1,0,0,3,0,9,0.681,4.6,0.652,0.0,0.0,-0.0,-0.0,0,0,28.986,1
Iiqt9xCp/,2016-12-31,2017,E0,england,Manchester Utd,Middlesbrough,1.27,6.8,16.0,0-1,2-1,a,-1,25,8,7,1,18,7,1,0,0,0,9,9,11,2,33,18,1,0,13,0,1,2,0,0,1,32,9,12,2,20,7,1,1,0,0,9,12,12,2,14,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,1.0,home,1.0,9.0,7.987,3.77,1.087,0.372,9.0,3.07,5.787,0.272,0.787,0,1,0,1,1,1,0.079,2.538,0.576,0.787,0.0,-0.787,0.0,0,-1,78.74,1
Wfmp8dRj/,2016-12-31,2017,E0,england,Southampton,West Brom,1.74,3.8,6.25,1-2,1-2,a,-1,8,6,1,3,7,3,1,3,0,0,10,16,5,3,14,26,4,0,8,0,1,0,1,0,1,10,7,1,3,9,4,2,3,1,0,12,17,8,3,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,1.0,home,3.0,9.0,5.087,4.17,0.887,0.672,9.0,4.67,4.987,0.772,0.687,0,1,0,1,1,1,0.278,1.75,2.143,0.575,0.0,0.575,-0.0,1,1,57.471,1
b3W7RpSB/,2016-12-31,2017,E0,england,Leicester City,West Ham,2.18,3.6,3.91,1-0,1-0,h,1,9,22,3,5,6,17,4,2,0,0,9,5,5,6,31,14,6,0,11,2,0,1,0,1,1,12,25,4,5,8,20,5,3,0,0,10,8,7,7,14,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,0.0,away,1.0,9.0,4.087,5.67,0.187,0.872,9.0,4.67,6.587,0.272,0.887,1,0,0,1,1,1,0.558,2.818,0.645,0.0,0.256,0.0,-0.512,1,0,25.575,1
jwTaT6ca/,2016-12-31,2017,E0,england,Chelsea,Stoke City,1.25,6.85,16.0,3-2,4-2,h,1,15,5,6,2,9,3,3,1,0,0,12,8,6,3,20,20,4,0,9,0,0,1,0,1,1,18,5,7,2,11,3,3,2,0,0,12,9,8,3,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,0.0,away,0.0,9.0,5.587,4.27,0.487,0.772,9.0,4.27,7.587,0.472,1.187,1,0,0,1,1,1,0.078,2.222,1.2,0.0,0.062,0.0,0.0,1,0,6.25,1
xfVBQ4sI/,2016-12-31,2017,E0,england,Liverpool,Manchester City,2.5,3.6,3.05,1-0,1-0,h,1,4,9,1,2,3,7,2,0,0,0,11,9,2,6,13,20,2,0,8,1,0,1,3,0,1,5,9,1,2,4,7,2,1,0,0,11,12,4,6,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,0.0,away,0.0,8.0,6.653,3.3,0.763,0.525,9.0,6.57,3.787,0.272,0.187,1,0,0,1,1,1,0.82,1.625,1.692,0.0,0.328,0.0,0.656,3,0,32.787,1
dvziVSSn/,2017-01-01,2017,E0,england,Arsenal,Crystal Palace,1.41,5.9,10.0,2-0,2-0,h,2,19,7,6,4,13,3,0,0,0,0,8,6,7,4,26,14,0,0,11,2,1,2,0,1,0,22,7,7,4,15,3,1,1,0,0,9,7,8,4,12,1,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,,,,9.0,6.187,4.37,0.687,0.872,9.0,5.87,6.787,0.872,0.387,1,0,0,2,0,4,0.141,2.364,0.538,0.0,0.05,-0.0,0.0,0,-2,10.0,1
pbySWu4i/,2017-01-01,2017,E0,england,Watford,Tottenham,6.7,4.4,1.6,0-4,1-4,a,-4,3,18,0,6,3,12,2,0,0,0,9,3,0,3,21,12,2,0,3,0,0,0,0,2,2,6,19,2,6,4,13,3,0,0,0,11,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,,,,9.0,4.087,4.17,0.487,0.372,9.0,6.87,4.987,0.772,0.687,0,1,0,4,0,16,4.188,7.0,0.667,0.0,0.0,0.0,0.0,0,2,62.5,0
AcnAL6Uu/,2017-01-02,2017,E0,england,Everton,Southampton,2.48,3.3,3.42,1-0,3-0,h,1,14,9,4,2,10,7,0,1,0,0,4,11,10,5,23,15,1,0,15,0,2,1,1,1,1,17,12,6,3,11,9,0,1,0,0,5,13,10,8,18,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,0.0,away,3.0,9.0,6.687,4.77,0.787,0.872,9.0,5.07,5.087,0.872,1.187,1,0,0,1,1,1,0.725,1.533,0.696,0.0,0.292,0.0,0.0,2,0,29.24,1
AyexFMDN/,2017-01-02,2017,E0,england,West Ham,Manchester Utd,6.8,4.6,1.58,0-2,0-2,a,-2,8,11,2,5,6,6,1,2,1,0,6,13,2,0,19,19,3,1,2,0,1,1,0,4,1,8,13,2,6,6,7,2,2,1,0,8,13,2,1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,3,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,,,,9.0,5.187,3.67,0.887,0.372,9.0,4.27,3.487,0.872,0.887,0,1,0,2,0,4,4.304,9.5,1.158,0.074,0.0,0.0,0.0,0,0,63.291,1
OKhQHOT4/,2017-01-02,2017,E0,england,Sunderland,Liverpool,11.0,6.25,1.33,1-2,2-2,a,-1,8,17,4,11,4,6,2,1,0,0,7,5,2,4,25,12,3,0,6,1,1,0,0,0,0,10,21,5,15,5,6,2,3,0,0,10,6,2,5,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,1.0,home,0.0,9.0,4.287,5.57,0.687,0.872,10.0,6.155,3.534,1.338,0.715,0,1,0,1,1,1,8.271,4.167,0.6,0.091,0.0,0.0,-0.0,0,0,9.091,1
WpdYF2bH/,2017-01-02,2017,E0,england,West Brom,Hull,2.01,3.35,4.95,3-1,3-1,h,2,8,13,5,5,3,8,0,0,0,0,5,4,7,8,21,9,0,0,15,0,0,0,1,0,0,8,17,5,6,3,11,0,0,0,0,5,4,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,,,,9.0,3.487,5.47,0.787,0.572,9.0,5.07,7.487,0.672,0.587,1,0,0,2,0,4,0.406,1.4,0.429,0.0,0.101,0.0,0.0,0,0,20.202,1
lloEKQqn/,2017-01-02,2017,E0,england,Manchester City,Burnley,1.22,8.0,20.0,2-1,2-1,h,1,13,9,3,1,10,8,3,2,1,0,10,8,6,7,22,18,5,1,13,1,1,0,0,1,1,14,11,3,2,11,9,4,3,1,0,11,11,8,8,16,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,0.0,away,1.0,9.0,7.787,3.07,1.087,0.572,8.0,3.411,7.875,0.747,1.207,1,0,0,1,1,1,0.061,1.692,1.045,0.0,0.05,-0.0,0.0,1,1,5.0,1
rBpIJpah/,2017-01-02,2017,E0,england,Middlesbrough,Leicester City,2.82,3.15,3.0,0-0,0-0,d,0,8,8,1,3,7,5,2,0,0,0,9,6,2,2,16,15,2,0,4,0,0,0,0,0,0,9,9,1,3,8,6,3,0,0,0,10,7,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,,,,9.0,5.387,6.07,0.487,0.772,9.0,5.67,5.587,1.172,0.387,0,0,1,0,1,0,0.94,4.0,1.062,0.515,0.485,0.0,0.0,0,0,33.333,0
dGubEkNC/,2017-01-03,2017,E0,england,Bournemouth,Arsenal,5.8,4.3,1.72,3-2,3-3,h,1,10,9,5,3,5,6,1,3,0,0,8,8,4,4,19,16,4,0,8,0,1,1,0,0,1,12,14,6,4,6,10,3,3,1,0,9,9,4,7,11,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,0.0,away,3.0,9.0,6.387,4.87,1.387,0.772,9.0,3.97,4.387,0.772,0.387,1,0,0,1,1,1,3.372,2.375,1.053,0.0,0.581,0.0,-0.581,0,0,58.14,1
td3LI4Eb/,2017-01-03,2017,E0,england,Stoke City,Watford,1.85,3.65,5.2,2-0,2-0,h,2,15,9,4,1,11,8,1,1,0,0,10,12,5,4,24,22,2,0,9,0,2,1,1,3,1,17,9,5,1,12,8,1,2,0,0,10,15,6,6,12,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,1,0,0,0,1,0,1,1,2,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,,,,9.0,5.987,6.67,0.787,0.872,9.0,4.47,5.187,0.772,0.987,1,0,0,2,0,4,0.356,2.667,1.0,0.0,0.096,-0.0,0.384,0,0,19.231,1
z7v2D9xJ/,2017-01-03,2017,E0,england,Crystal Palace,Swansea,1.89,3.84,4.85,0-1,1-2,a,-1,6,8,2,3,4,5,1,1,0,0,9,9,4,3,14,18,2,0,7,1,0,0,1,0,1,7,11,3,4,4,7,2,1,0,0,13,14,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,1.0,home,0.0,9.0,5.087,5.57,0.987,0.472,9.0,4.77,5.087,1.172,0.187,0,1,0,1,1,1,0.39,2.0,1.429,0.529,0.0,-0.529,0.0,1,1,52.91,1
2BiUGrqB/,2017-01-04,2017,E0,england,Tottenham,Chelsea,2.78,3.21,3.1,2-0,2-0,h,2,9,9,2,2,7,7,2,2,0,0,7,8,1,5,18,15,4,0,6,1,0,0,0,1,1,9,11,2,2,7,9,3,2,0,0,8,8,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,,,,9.0,7.087,2.97,0.787,0.372,9.0,4.47,4.887,0.272,0.587,1,0,0,2,0,4,0.897,3.0,1.056,0.0,0.161,0.0,-0.161,0,1,32.258,1
GQTBA3lG/,2017-01-06,2017,SP1,spain,Espanyol,Deportivo La Coruna,2.25,3.25,3.98,1-1,1-1,d,0,12,13,4,3,8,10,1,2,0,0,11,12,1,8,25,23,3,0,9,0,0,0,1,1,0,14,13,4,3,10,10,1,2,0,1,12,14,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,,,,8.0,4.331,4.168,0.203,0.518,8.0,3.502,7.109,0.851,1.203,0,0,1,0,1,0,0.565,2.778,1.04,0.639,0.361,0.0,0.722,0,0,25.126,1
2Bgpc0Qb/,2017-01-07,2017,I1,italy,Napoli,Sampdoria,1.28,6.8,13.0,1-1,2-1,d,0,16,10,5,3,11,7,1,1,0,1,11,12,5,3,26,23,2,1,8,1,2,1,0,3,0,23,10,9,3,14,7,1,1,0,1,13,13,9,3,12,1,1,1,1,0,0,0,0,0,0,0,1,0,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,4,,,,9.0,7.175,3.754,1.283,0.469,9.0,5.754,5.175,1.469,0.983,0,0,1,0,1,0,0.098,3.25,0.962,0.91,0.09,1.82,-0.18,0,-1,7.692,1
CtRNuaeO/,2017-01-07,2017,I1,italy,Empoli,Palermo,2.11,3.3,4.76,1-0,1-0,h,1,6,8,2,3,4,5,1,2,0,0,10,11,6,1,14,21,3,0,7,0,1,3,0,1,1,6,13,2,4,4,9,1,3,0,0,12,13,6,2,8,0,1,0,1,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,9.0,4.275,4.354,0.983,0.969,9.0,4.554,5.275,0.769,0.983,1,0,0,1,1,1,0.443,2.0,1.714,0.0,0.21,0.0,-0.21,1,-2,21.008,1
QyyaD54c/,2017-01-07,2017,SP1,spain,Eibar,Atletico Madrid,5.87,3.78,1.78,0-2,0-2,a,-2,12,6,1,3,11,3,1,1,0,0,8,8,5,3,18,16,2,0,8,0,1,0,1,1,0,15,8,1,4,14,4,2,2,0,0,10,9,5,3,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,,,,8.0,5.331,3.279,1.203,0.518,8.0,5.057,5.109,0.629,0.759,0,1,0,2,0,4,3.298,2.25,1.0,0.085,0.0,0.0,0.0,0,0,56.18,0
bqOo41Rq/,2017-01-07,2017,SP1,spain,Real Sociedad,Sevilla,2.56,3.55,3.04,0-3,0-4,a,-3,8,9,4,8,4,1,2,3,0,0,13,13,5,3,17,26,5,0,8,1,2,0,0,0,1,11,11,5,10,6,1,2,3,0,0,13,16,7,4,11,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,,,,8.0,6.442,4.057,0.981,0.74,8.0,5.168,4.22,0.962,0.203,0,1,0,3,0,9,0.842,2.125,1.824,0.0,0.0,0.0,-0.0,0,1,32.895,1
dzxK8sJS/,2017-01-07,2017,SP1,spain,Real Madrid,Granada,1.07,17.0,44.0,5-0,5-0,h,5,20,2,11,0,9,2,1,4,0,0,9,9,6,0,22,18,5,0,6,0,1,3,0,0,2,23,3,13,1,10,2,1,4,0,0,10,10,9,1,10,1,0,0,0,1,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,4,,,,8.0,7.331,4.057,1.315,0.629,8.0,2.835,7.109,0.407,0.87,1,0,0,5,0,25,0.024,3.667,1.045,0.0,0.0,-0.0,0.0,0,-1,2.273,1
rDV3CPJ3/,2017-01-07,2017,SP1,spain,Las Palmas,Sporting Gijon,1.85,4.2,6.55,1-0,1-0,h,1,15,9,9,1,6,8,1,1,0,0,4,14,6,2,24,18,2,0,8,0,1,2,2,1,0,16,10,10,2,6,8,2,3,0,0,7,18,8,3,11,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,0.0,away,1.0,8.0,5.331,3.39,0.759,0.296,8.0,3.613,5.665,0.407,0.981,1,0,0,1,1,1,0.282,3.0,0.833,0.0,0.153,0.0,-0.153,3,-2,15.267,1
AycheveB/,2017-01-08,2017,I1,italy,Genoa,AS Roma,4.1,3.69,2.1,0-1,0-1,a,-1,7,15,3,4,4,11,1,3,0,0,9,12,1,8,22,21,4,0,9,1,0,1,0,0,1,10,16,4,4,6,12,2,4,0,0,10,13,2,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,1.0,home,1.0,9.0,4.075,3.954,1.283,0.569,9.0,6.254,6.075,1.369,1.083,0,1,0,1,1,1,1.952,2.444,1.136,0.244,0.0,0.0,-0.0,0,0,24.39,1
M3U7BqZ9/,2017-01-08,2017,SP1,spain,Villarreal,Barcelona,6.8,4.88,1.53,1-0,1-1,h,1,6,18,3,6,3,12,2,1,0,0,13,6,1,4,24,19,3,0,5,1,3,0,0,2,3,6,20,3,7,3,13,2,2,1,0,16,10,2,4,6,0,3,0,0,0,3,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,0.0,away,0.0,8.0,5.331,3.502,0.87,0.407,8.0,4.39,3.887,0.407,0.537,1,0,0,1,1,1,4.444,4.8,0.917,0.0,0.654,0.0,-1.308,2,3,65.359,1
OKftbtBh/,2017-01-08,2017,I1,italy,Juventus,Bologna,1.26,6.71,17.5,3-0,3-0,h,3,13,7,4,2,9,5,1,2,0,0,11,10,6,2,20,21,3,0,8,0,2,1,1,0,1,13,7,4,2,9,5,1,2,0,0,11,12,6,2,8,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,0,,,,9.0,5.875,3.654,0.583,0.569,8.0,3.504,6.75,0.632,1.092,1,0,0,3,0,9,0.072,2.5,1.2,0.0,0.0,-0.0,0.0,0,0,5.714,0
SISk3Ltj/,2017-01-08,2017,SP1,spain,Celta Vigo,Malaga,2.0,3.65,4.4,3-0,3-1,h,3,6,11,3,4,3,7,0,3,0,0,13,13,2,6,17,26,3,0,8,0,1,4,0,1,1,6,13,3,5,3,8,1,4,0,0,17,15,2,7,9,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,,,,8.0,5.331,3.502,0.759,0.407,8.0,4.946,5.22,0.851,0.759,1,0,0,3,0,9,0.455,2.125,1.706,0.0,0.0,-0.0,0.0,0,-3,22.727,1
Sh1Xa2tt/,2017-01-08,2017,I1,italy,Udinese,Internazionale,4.25,3.58,2.1,1-1,1-2,d,0,10,6,3,2,7,4,2,1,0,0,14,9,3,7,16,23,3,0,10,0,1,1,0,0,1,12,9,3,3,9,6,3,2,0,0,18,11,3,7,10,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,0,,,,9.0,4.775,4.554,0.683,0.469,9.0,6.754,3.775,1.169,0.583,0,0,1,0,1,0,2.024,1.6,1.625,0.331,0.669,0.0,-0.669,0,0,47.619,0
WU9QtutI/,2017-01-08,2017,I1,italy,Chievo Verona,Atalanta,3.44,3.26,2.54,1-4,1-4,a,-3,6,16,1,6,5,10,1,1,0,0,16,10,3,3,22,26,2,0,6,0,1,1,0,0,1,7,18,1,7,6,11,1,1,0,0,19,12,4,3,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,9.0,4.675,5.954,0.883,1.369,9.0,4.954,4.775,0.669,0.983,0,1,0,3,0,9,1.354,3.667,1.273,0.0,0.0,-0.0,0.0,0,0,39.37,1
WpbldKu5/,2017-01-08,2017,I1,italy,Lazio,Crotone,1.32,6.1,14.0,0-0,1-0,d,0,14,4,3,1,11,3,1,2,0,0,10,9,13,0,18,19,3,0,13,1,0,1,1,0,1,21,4,5,1,16,3,2,2,0,0,13,10,14,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,9.0,7.075,4.154,0.883,0.969,9.0,4.054,9.175,0.969,1.183,0,0,1,0,1,0,0.094,1.385,1.222,0.914,0.086,0.0,0.0,0,0,7.143,1
YslDk2Cj/,2017-01-08,2017,SP1,spain,Athletic Bilbao,Alaves,1.63,4.14,7.4,0-0,0-0,d,0,14,10,4,4,10,6,2,2,0,0,9,10,9,2,24,19,4,0,11,1,0,0,1,3,1,15,11,4,4,11,7,2,4,0,0,10,11,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,3,2,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,5,,,,8.0,5.998,3.835,0.648,0.518,8.0,2.39,8.998,0.518,1.981,0,0,1,0,1,0,0.22,2.182,0.958,0.819,0.181,2.457,0.0,0,1,13.514,1
h0ncfbAH/,2017-01-08,2017,I1,italy,Sassuolo,Torino,3.06,3.5,2.53,0-0,0-0,d,0,6,23,2,1,4,22,0,2,0,0,13,11,1,7,29,24,2,0,8,1,2,1,0,2,2,7,24,2,1,5,23,2,3,0,0,16,16,1,8,9,0,2,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,8.0,4.972,6.838,0.759,1.299,9.0,5.254,5.975,0.469,1.083,0,0,1,0,1,0,1.209,3.625,0.897,0.453,0.547,0.453,-1.094,0,1,39.526,1
