id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,home_shots_pre80,away_shots_pre80,home_shots_on_target_pre80,away_shots_on_target_pre80,home_shots_off_target_pre80,away_shots_off_target_pre80,home_yellow_cards_pre80,away_yellow_cards_pre80,home_sending_off_pre80,away_sending_off_pre80,home_fouls_pre80,away_fouls_pre80,home_corners_pre80,away_corners_pre80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,home_shots_ft,away_shots_ft,home_shots_on_target_ft,away_shots_on_target_ft,home_shots_off_target_ft,away_shots_off_target_ft,home_yellow_cards_ft,away_yellow_cards_ft,home_sending_off_ft,away_sending_off_ft,home_fouls_ft,away_fouls_ft,home_corners_ft,away_corners_ft,total_corners_ft,home_shots_70_75,away_shots_70_75,home_shots_on_target_70_75,away_shots_on_target_70_75,home_shots_off_target_70_75,away_shots_off_target_70_75,home_yellow_cards_70_75,away_yellow_cards_70_75,home_sending_off_70_75,away_sending_off_70_75,home_fouls_70_75,away_fouls_70_75,home_corners_70_75,away_corners_70_75,home_shots_75_80,away_shots_75_80,home_shots_on_target_75_80,away_shots_on_target_75_80,home_shots_off_target_75_80,away_shots_off_target_75_80,home_yellow_cards_75_80,away_yellow_cards_75_80,home_sending_off_75_80,away_sending_off_75_80,home_fouls_75_80,away_fouls_75_80,home_corners_75_80,away_corners_75_80,home_corner_diff,away_corner_diff,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,home_games,home_corners_for_avg,home_corners_against_avg,home_post80_corners_for_avg,home_post80_corners_against_avg,away_games,away_corners_for_avg,away_corners_against_avg,away_post80_corners_for_avg,away_post80_corners_against_avg
rBpIJpah/,2017-01-02,2017,E0,england,Middlesbrough,Leicester City,2.82,3.15,3.0,0-0,0-0,d,0,8,8,1,3,7,5,2,0,0,0,9,6,2,2,16,15,2,0,4,0,0,0,0,0,0,9,9,1,3,8,6,3,0,0,0,10,7,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,0,,,,9.0,5.387451886066205,6.070207852193995,0.48652809853733636,0.772055427251732,9.0,5.670207852193995,5.587451886066205,1.172055427251732,0.3865280985373364
dGubEkNC/,2017-01-03,2017,E0,england,Bournemouth,Arsenal,5.8,4.3,1.72,3-2,3-3,h,1,10,9,5,3,5,6,1,3,0,0,8,8,4,4,19,16,4,0,8,0,1,1,0,0,1,12,14,6,4,6,10,3,3,1,0,9,9,4,7,11,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,3,0.0,away,3.0,9.0,6.387451886066205,4.870207852193995,1.3865280985373363,0.772055427251732,9.0,3.970207852193995,4.387451886066205,0.772055427251732,0.3865280985373364
td3LI4Eb/,2017-01-03,2017,E0,england,Stoke City,Watford,1.85,3.65,5.2,2-0,2-0,h,2,15,9,4,1,11,8,1,1,0,0,10,12,5,4,24,22,2,0,9,0,2,1,1,3,1,17,9,5,1,12,8,1,2,0,0,10,15,6,6,12,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,1,0,0,0,1,0,1,1,2,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,3,,,,9.0,5.987451886066205,6.670207852193995,0.7865280985373364,0.872055427251732,9.0,4.470207852193996,5.187451886066205,0.772055427251732,0.9865280985373364
z7v2D9xJ/,2017-01-03,2017,E0,england,Crystal Palace,Swansea,1.89,3.84,4.85,0-1,1-2,a,-1,6,8,2,3,4,5,1,1,0,0,9,9,4,3,14,18,2,0,7,1,0,0,1,0,1,7,11,3,4,4,7,2,1,0,0,13,14,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,2,1.0,home,0.0,9.0,5.087451886066205,5.570207852193995,0.9865280985373364,0.47205542725173205,9.0,4.7702078521939955,5.087451886066205,1.172055427251732,0.1865280985373364
2BiUGrqB/,2017-01-04,2017,E0,england,Tottenham,Chelsea,2.78,3.21,3.1,2-0,2-0,h,2,9,9,2,2,7,7,2,2,0,0,7,8,1,5,18,15,4,0,6,1,0,0,0,1,1,9,11,2,2,7,9,3,2,0,0,8,8,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,,,,9.0,7.087451886066205,2.970207852193995,0.7865280985373364,0.37205542725173213,9.0,4.470207852193996,4.887451886066205,0.2720554272517321,0.5865280985373363
GQTBA3lG/,2017-01-06,2017,SP1,spain,Espanyol,Deportivo La Coruna,2.25,3.25,3.98,1-1,1-1,d,0,12,13,4,3,8,10,1,2,0,0,11,12,1,8,25,23,3,0,9,0,0,0,1,1,0,14,13,4,3,10,10,1,2,0,1,12,14,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,1,,,,8.0,4.331293079680176,4.168238213399503,0.20341880341880345,0.5177832919768404,8.0,3.501571546732837,7.109070857457954,0.8511166253101737,1.2034188034188036
2Bgpc0Qb/,2017-01-07,2017,I1,italy,Napoli,Sampdoria,1.28,6.8,13.0,1-1,2-1,d,0,16,10,5,3,11,7,1,1,0,1,11,12,5,3,26,23,2,1,8,1,2,1,0,3,0,23,10,9,3,14,7,1,1,0,1,13,13,9,3,12,1,1,1,1,0,0,0,0,0,0,0,1,0,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,4,,,,9.0,7.17471098265896,3.7540462427745664,1.2829479768786127,0.4687861271676301,9.0,5.7540462427745664,5.17471098265896,1.4687861271676301,0.9829479768786127
CtRNuaeO/,2017-01-07,2017,I1,italy,Empoli,Palermo,2.11,3.3,4.76,1-0,1-0,h,1,6,8,2,3,4,5,1,2,0,0,10,11,6,1,14,21,3,0,7,0,1,3,0,1,1,6,13,2,4,4,9,1,3,0,0,12,13,6,2,8,0,1,0,1,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,0.0,away,1.0,9.0,4.274710982658959,4.354046242774567,0.9829479768786127,0.9687861271676301,9.0,4.554046242774566,5.274710982658959,0.7687861271676301,0.9829479768786127
QyyaD54c/,2017-01-07,2017,SP1,spain,Eibar,Atletico Madrid,5.87,3.78,1.78,0-2,0-2,a,-2,12,6,1,3,11,3,1,1,0,0,8,8,5,3,18,16,2,0,8,0,1,0,1,1,0,15,8,1,4,14,4,2,2,0,0,10,9,5,3,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,0,,,,8.0,5.331293079680176,3.2793493245106147,1.2034188034188036,0.5177832919768404,8.0,5.057127102288392,5.109070857457954,0.6288944030879515,0.758974358974359
bqOo41Rq/,2017-01-07,2017,SP1,spain,Real Sociedad,Sevilla,2.56,3.55,3.04,0-3,0-4,a,-3,8,9,4,8,4,1,2,3,0,0,13,13,5,3,17,26,5,0,8,1,2,0,0,0,1,11,11,5,10,6,1,2,3,0,0,13,16,7,4,11,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,3,,,,8.0,6.4424041907912875,4.057127102288392,0.9811965811965813,0.7400055141990626,8.0,5.168238213399503,4.220181968569065,0.9622277364212848,0.20341880341880345
dzxK8sJS/,2017-01-07,2017,SP1,spain,Real Madrid,Granada,1.07,17.0,44.0,5-0,5-0,h,5,20,2,11,0,9,2,1,4,0,0,9,9,6,0,22,18,5,0,6,0,1,3,0,0,2,23,3,13,1,10,2,1,4,0,0,10,10,9,1,10,1,0,0,0,1,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,4,,,,8.0,7.331293079680176,4.057127102288392,1.3145299145299145,0.6288944030879515,8.0,2.8349048800661705,7.109070857457954,0.40667218086572926,0.8700854700854701
rDV3CPJ3/,2017-01-07,2017,SP1,spain,Las Palmas,Sporting Gijon,1.85,4.2,6.55,1-0,1-0,h,1,15,9,9,1,6,8,1,1,0,0,4,14,6,2,24,18,2,0,8,0,1,2,2,1,0,16,10,10,2,6,8,2,3,0,0,7,18,8,3,11,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,3,0.0,away,1.0,8.0,5.331293079680176,3.390460435621726,0.758974358974359,0.29556106975461816,8.0,3.6126826578439477,5.66462641301351,0.40667218086572926,0.9811965811965813
AycheveB/,2017-01-08,2017,I1,italy,Genoa,AS Roma,4.1,3.69,2.1,0-1,0-1,a,-1,7,15,3,4,4,11,1,3,0,0,9,12,1,8,22,21,4,0,9,1,0,1,0,0,1,10,16,4,4,6,12,2,4,0,0,10,13,2,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,1.0,home,1.0,9.0,4.074710982658959,3.9540462427745666,1.2829479768786127,0.5687861271676301,9.0,6.2540462427745664,6.074710982658959,1.36878612716763,1.0829479768786128
M3U7BqZ9/,2017-01-08,2017,SP1,spain,Villarreal,Barcelona,6.8,4.88,1.53,1-0,1-1,h,1,6,18,3,6,3,12,2,1,0,0,13,6,1,4,24,19,3,0,5,1,3,0,0,2,3,6,20,3,7,3,13,2,2,1,0,16,10,2,4,6,0,3,0,0,0,3,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,1,0.0,away,0.0,8.0,5.331293079680176,3.501571546732837,0.8700854700854701,0.40667218086572926,8.0,4.390460435621725,3.8868486352357317,0.40667218086572926,0.5367521367521368
OKftbtBh/,2017-01-08,2017,I1,italy,Juventus,Bologna,1.26,6.71,17.5,3-0,3-0,h,3,13,7,4,2,9,5,1,2,0,0,11,10,6,2,20,21,3,0,8,0,2,1,1,0,1,13,7,4,2,9,5,1,2,0,0,11,12,6,2,8,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,0,,,,9.0,5.874710982658959,3.654046242774567,0.5829479768786128,0.5687861271676301,8.0,3.504495825305074,6.749678869621066,0.6319845857418112,1.092164418754014
SISk3Ltj/,2017-01-08,2017,SP1,spain,Celta Vigo,Malaga,2.0,3.65,4.4,3-0,3-1,h,3,6,11,3,4,3,7,0,3,0,0,13,13,2,6,17,26,3,0,8,0,1,4,0,1,1,6,13,3,5,3,8,1,4,0,0,17,15,2,7,9,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,1,,,,8.0,5.331293079680176,3.501571546732837,0.758974358974359,0.40667218086572926,8.0,4.946015991177281,5.220181968569065,0.8511166253101737,0.758974358974359
Sh1Xa2tt/,2017-01-08,2017,I1,italy,Udinese,Internazionale,4.25,3.58,2.1,1-1,1-2,d,0,10,6,3,2,7,4,2,1,0,0,14,9,3,7,16,23,3,0,10,0,1,1,0,0,1,12,9,3,3,9,6,3,2,0,0,18,11,3,7,10,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,0,,,,9.0,4.774710982658959,4.554046242774566,0.6829479768786128,0.4687861271676301,9.0,6.7540462427745664,3.7747109826589593,1.16878612716763,0.5829479768786128
WU9QtutI/,2017-01-08,2017,I1,italy,Chievo Verona,Atalanta,3.44,3.26,2.54,1-4,1-4,a,-3,6,16,1,6,5,10,1,1,0,0,16,10,3,3,22,26,2,0,6,0,1,1,0,0,1,7,18,1,7,6,11,1,1,0,0,19,12,4,3,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,,,,9.0,4.67471098265896,5.954046242774567,0.8829479768786127,1.36878612716763,9.0,4.954046242774567,4.774710982658959,0.6687861271676301,0.9829479768786127
WpbldKu5/,2017-01-08,2017,I1,italy,Lazio,Crotone,1.32,6.1,14.0,0-0,1-0,d,0,14,4,3,1,11,3,1,2,0,0,10,9,13,0,18,19,3,0,13,1,0,1,1,0,1,21,4,5,1,16,3,2,2,0,0,13,10,14,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,,,,9.0,7.074710982658959,4.154046242774567,0.8829479768786127,0.9687861271676301,9.0,4.054046242774566,9.17471098265896,0.9687861271676301,1.1829479768786126
YslDk2Cj/,2017-01-08,2017,SP1,spain,Athletic Bilbao,Alaves,1.63,4.14,7.4,0-0,0-0,d,0,14,10,4,4,10,6,2,2,0,0,9,10,9,2,24,19,4,0,11,1,0,0,1,3,1,15,11,4,4,11,7,2,4,0,0,10,11,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,3,2,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,5,,,,8.0,5.997959746346843,3.83490488006617,0.6478632478632479,0.5177832919768404,8.0,2.390460435621726,8.997959746346844,0.5177832919768404,1.9811965811965813
h0ncfbAH/,2017-01-08,2017,I1,italy,Sassuolo,Torino,3.06,3.5,2.53,0-0,0-0,d,0,6,23,2,1,4,22,0,2,0,0,13,11,1,7,29,24,2,0,8,1,2,1,0,2,2,7,24,2,1,5,23,2,3,0,0,16,16,1,8,9,0,2,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,,,,8.0,4.971901091843288,6.8378291586384075,0.7588310854206808,1.298651252408478,9.0,5.2540462427745664,5.9747109826589595,0.4687861271676301,1.0829479768786128
jXPRvJAU/,2017-01-08,2017,I1,italy,AC Milan,Cagliari,1.41,5.4,9.85,0-0,1-0,d,0,23,6,3,1,20,5,0,0,0,0,4,10,11,3,29,14,0,0,14,1,2,1,1,2,0,29,7,4,1,25,6,0,1,0,1,6,12,11,3,14,2,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,0,,,,9.0,5.574710982658959,6.2540462427745664,0.18294797687861272,1.06878612716763,9.0,4.2540462427745664,6.4747109826589595,0.86878612716763,1.1829479768786126
noxeEoki/,2017-01-08,2017,SP1,spain,Real Betis,Leganes,2.31,3.47,4.0,1-0,2-0,h,1,15,9,2,3,13,6,2,5,0,0,7,16,4,2,24,23,7,0,6,0,2,1,0,3,2,16,9,3,3,13,6,2,6,0,0,10,19,4,2,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,0,0.0,away,0.0,8.0,5.7757375241246205,4.168238213399503,1.2034188034188036,0.6288944030879515,8.0,4.057127102288392,5.109070857457954,0.7400055141990626,0.6478632478632479
EBnF9N3M/,2017-01-09,2017,SP1,spain,Osasuna,Valencia,4.26,3.8,2.18,2-3,3-3,a,-1,19,7,3,3,16,4,2,3,0,0,17,10,7,3,26,27,5,0,10,0,1,1,0,1,0,22,8,4,4,18,4,2,5,0,0,18,13,7,3,10,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,0,1.0,home,0.0,8.0,4.997959746346843,4.501571546732837,0.758974358974359,0.5177832919768404,8.0,4.83490488006617,4.886848635235732,0.29556106975461816,0.758974358974359
df0pP2ff/,2017-01-13,2017,F1,france,Lille,St Etienne,2.15,3.2,4.4,1-1,1-1,d,0,17,7,5,3,12,4,0,3,0,0,12,11,6,4,24,23,3,0,10,2,2,0,0,1,1,22,8,7,3,15,5,0,3,0,0,14,13,6,4,10,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,0,,,,10.0,4.7599404449115434,3.2836748992818356,0.6152128218602207,0.6022946225258363,9.0,3.8120423892100193,4.9359344894026975,0.66252408477842,0.7767341040462428
0ClYk9ak/,2017-01-14,2017,I1,italy,Internazionale,Chievo Verona,1.49,4.65,9.1,1-1,3-1,d,0,28,5,11,4,17,1,0,2,0,0,10,10,12,2,33,20,2,0,14,0,2,2,1,0,0,31,5,14,4,17,1,0,3,0,0,12,14,12,2,14,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,0,,,,9.0,7.774710982658959,4.654046242774567,1.1829479768786126,1.06878612716763,9.0,3.654046242774567,6.67471098265896,0.7687861271676301,0.9829479768786127
0nc1LKgJ/,2017-01-14,2017,F1,france,Toulouse,Nantes,2.27,3.11,4.15,0-1,0-1,a,-1,14,7,4,1,10,6,1,2,0,0,10,12,6,3,21,22,3,0,9,0,2,1,3,2,2,15,8,4,1,11,7,1,3,0,0,11,16,6,3,9,2,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,0,1.0,home,0.0,9.0,3.8359344894026974,3.8120423892100193,0.5767341040462428,0.76252408477842,9.0,3.512042389210019,4.535934489402697,0.56252408477842,0.27673410404624277
2iypp4WJ/,2017-01-14,2017,F1,france,Angers,Bordeaux,3.06,3.11,2.85,1-1,1-1,d,0,6,8,3,1,3,7,4,2,0,0,11,14,2,3,14,25,6,0,5,0,1,1,0,1,1,7,10,3,1,4,9,4,3,0,0,15,16,2,3,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,0,,,,9.0,4.835934489402698,4.1120423892100195,0.6767341040462428,0.26252408477842004,9.0,3.212042389210019,5.335934489402698,0.56252408477842,0.8767341040462429
4OZFLFej/,2017-01-14,2017,E0,england,Watford,Middlesbrough,2.45,3.37,3.62,0-0,0-0,d,0,7,4,2,1,5,3,1,0,0,0,9,13,1,1,11,22,1,0,2,0,1,2,0,1,1,12,5,5,1,7,4,3,1,0,0,12,15,3,1,4,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,2,,,,10.0,3.715865350969277,4.06382532017636,0.4422982713975785,0.3382322065924837,10.0,2.9729162292672684,6.352228987332913,0.24732311568339282,0.8059346350339421
8E5xROYd/,2017-01-14,2017,SP1,spain,Leganes,Athletic Bilbao,3.76,3.25,2.38,0-0,0-0,d,0,13,9,3,2,10,7,2,3,0,0,16,9,2,5,22,25,5,0,7,0,1,1,1,0,2,15,10,5,2,10,8,3,3,0,0,18,11,4,8,12,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,5,,,,8.0,2.6646264130135098,4.501571546732837,0.4256410256410257,0.7400055141990626,8.0,4.057127102288392,5.220181968569065,0.40667218086572926,0.6478632478632479
EVfkOM90/,2017-01-14,2017,F1,france,Montpellier,Dijon FCO,1.85,3.85,5.1,0-1,1-1,a,-1,20,6,1,2,19,4,0,0,0,0,4,11,10,5,26,15,0,0,15,0,1,1,0,0,0,22,6,2,2,20,4,0,0,0,0,6,11,13,5,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,3,1.0,home,3.0,9.0,4.735934489402697,2.8120423892100193,0.37673410404624275,0.26252408477842004,9.0,3.9120423892100193,6.635934489402698,0.56252408477842,0.7767341040462428
I31tQrul/,2017-01-14,2017,F1,france,Lorient,Guingamp,2.49,3.36,3.25,1-1,3-1,d,0,12,10,3,5,9,5,2,2,0,0,11,11,3,3,22,22,4,0,6,0,1,0,0,1,1,15,13,5,7,10,6,2,3,0,0,12,12,3,6,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,3,,,,9.0,4.335934489402698,3.712042389210019,0.47673410404624283,0.46252408477842,10.0,2.6473112629181994,6.032667717638816,0.5113855316167455,0.7970310036784025
MH9tQrl3/,2017-01-14,2017,SP1,spain,Atletico Madrid,Real Betis,1.27,6.5,17.5,1-0,1-0,h,1,5,10,3,6,2,4,0,2,0,0,11,12,6,2,15,23,2,0,8,1,0,2,0,0,2,6,10,3,6,3,4,0,3,0,0,14,14,9,2,11,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,1,0,0,0,10.495781637717121,5.981637717121588,4.514143920595534,1.490818858560794,0.8307692307692308,0.6600496277915633,3,0.0,away,0.0,8.0,8.77573752412462,3.1682382133995035,1.2034188034188036,0.18444995864350702,8.0,2.8349048800661705,6.4424041907912875,0.18444995864350702,0.758974358974359
OlzWVaJc/,2017-01-14,2017,E0,england,Burnley,Southampton,4.75,3.5,2.14,1-0,1-0,h,1,7,14,3,1,4,13,1,2,0,0,12,12,2,6,21,24,3,0,8,0,1,2,0,1,0,9,20,3,5,6,15,1,2,0,0,14,13,2,7,9,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,1,0.0,away,1.0,11.0,4.656209905055171,6.725173210161663,0.6554400821144469,0.9767128560431101,10.0,5.336552592903632,5.534047169151095,1.065504933865211,1.078661907761215
OpzTBjM8/,2017-01-14,2017,I1,italy,Crotone,Bologna,3.2,3.16,2.73,0-1,0-1,a,-1,15,13,5,7,10,6,2,3,0,0,14,9,6,4,28,23,5,0,10,0,1,1,1,2,1,17,14,5,7,12,7,2,4,0,0,14,14,6,5,11,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,10.28757225433526,5.747109826589595,4.540462427745664,1.5173410404624277,0.8294797687861272,0.6878612716763006,1,1.0,home,0.0,8.0,3.971901091843288,5.1711624919717405,1.092164418754014,0.6319845857418112,9.0,3.3540462427745665,6.67471098265896,0.5687861271676301,0.9829479768786127
Ot2xROPs/,2017-01-14,2017,F1,france,AS Nancy Lorraine,Bastia,2.05,3.2,4.85,1-0,1-0,h,1,12,11,2,2,10,9,2,0,0,0,7,1,6,5,23,8,2,0,11,2,3,1,0,0,2,15,11,4,2,11,9,2,0,0,1,9,2,6,5,11,2,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,9.479768786127167,5.359344894026975,4.1204238921001926,1.392581888246628,0.7673410404624278,0.6252408477842004,0,0.0,away,0.0,9.0,4.535934489402697,4.212042389210019,0.7767341040462428,0.46252408477842,9.0,3.9120423892100193,5.235934489402697,0.56252408477842,0.47673410404624283
YuqpRyYS/,2017-01-14,2017,E0,england,Sunderland,Stoke City,3.5,3.55,2.3,1-3,1-3,a,-2,10,13,3,6,7,7,2,1,0,0,11,7,5,2,23,18,3,0,7,0,0,2,1,1,0,13,14,3,6,10,8,3,1,0,0,15,9,5,2,7,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.576597382602001,5.8745188606620475,4.702078521939954,1.5858352578906851,0.8652809853733642,0.7205542725173211,0,,,,10.0,4.079501714605641,5.518370774721814,0.6241164532157604,0.8836867520470292,10.0,4.1547344110854505,7.624956260060187,0.4291412975015746,1.2604800895793966
