id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,home_shots_pre80,away_shots_pre80,home_shots_on_target_pre80,away_shots_on_target_pre80,home_shots_off_target_pre80,away_shots_off_target_pre80,home_yellow_cards_pre80,away_yellow_cards_pre80,home_sending_off_pre80,away_sending_off_pre80,home_fouls_pre80,away_fouls_pre80,home_corners_pre80,away_corners_pre80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,home_shots_ft,away_shots_ft,home_shots_on_target_ft,away_shots_on_target_ft,home_shots_off_target_ft,away_shots_off_target_ft,home_yellow_cards_ft,away_yellow_cards_ft,home_sending_off_ft,away_sending_off_ft,home_fouls_ft,away_fouls_ft,home_corners_ft,away_corners_ft,total_corners_ft,home_shots_70_75,away_shots_70_75,home_shots_on_target_70_75,away_shots_on_target_70_75,home_shots_off_target_70_75,away_shots_off_target_70_75,home_yellow_cards_70_75,away_yellow_cards_70_75,home_sending_off_70_75,away_sending_off_70_75,home_fouls_70_75,away_fouls_70_75,home_corners_70_75,away_corners_70_75,home_shots_75_80,away_shots_75_80,home_shots_on_target_75_80,away_shots_on_target_75_80,home_shots_off_target_75_80,away_shots_off_target_75_80,home_yellow_cards_75_80,away_yellow_cards_75_80,home_sending_off_75_80,away_sending_off_75_80,home_fouls_75_80,away_fouls_75_80,home_corners_75_80,away_corners_75_80,home_corner_diff,away_corner_diff,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,home_games,home_corners_for_avg,home_corners_against_avg,home_post80_corners_for_avg,home_post80_corners_against_avg,away_games,away_corners_for_avg,away_corners_against_avg,away_post80_corners_for_avg,away_post80_corners_against_avg,game_state_80_h,game_state_80_a,game_state_80_d,abs_goal_diff_80,close_game_80,goal_diff_squared_80,odds_ratio,shot_to_corner_ratio_pre_80,team_aggression_score_pre_80,home_urgency_to_attack,away_urgency_to_attack,home_momentum_to_attack,away_momentum_to_attack,attack_intensity,defensive_pressure,trailing_team_probability,target
OvuabTwr/,2016-02-06,2016,SP1,spain,Athletic Bilbao,Villarreal,1.88,3.64,5.25,0-0,0-0,d,0,9,1,1,1,8,0,4,5,0,0,14,16,4,2,10,30,9,0,6,0,0,2,1,0,3,10,2,1,2,9,0,6,6,1,1,18,17,5,3,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,1,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,,,,10.0,6.726,4.047,0.53,0.424,10.0,4.229,6.998,0.787,1.166,0,0,1,0,1,0,0.358,1.667,3.9,0.736,0.264,0.0,0.264,0,1,19.048,1
UD75bEmj/,2016-02-06,2016,E0,england,Manchester City,Leicester City,1.65,4.4,6.3,0-3,1-3,a,-3,17,12,3,7,14,5,2,2,0,0,8,11,8,3,29,19,4,0,11,1,0,1,0,3,1,22,14,4,7,18,7,2,2,0,0,9,14,10,4,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,,,,12.0,7.683,3.977,0.99,0.594,12.0,5.516,7.067,0.825,0.759,0,1,0,3,0,9,0.262,2.636,0.793,0.0,0.0,0.0,0.0,0,0,15.873,1
Wt0K5Bo8/,2016-02-06,2016,SP1,spain,Atletico Madrid,Eibar,1.45,5.2,12.0,2-1,3-1,h,1,11,5,3,1,8,4,1,1,0,0,10,13,4,2,16,23,2,0,6,0,0,2,0,1,1,13,6,4,2,9,4,2,3,0,0,15,17,5,2,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,0.0,away,0.0,10.0,5.817,3.41,0.894,0.424,10.0,3.956,6.089,0.424,0.712,1,0,0,1,1,1,0.121,2.667,1.562,0.0,0.083,0.0,0.0,1,-1,8.333,1
YwW3KhKg/,2016-02-06,2016,I1,italy,Bologna,Fiorentina,4.69,3.62,2.12,1-1,1-1,d,0,10,11,4,2,6,9,2,4,0,1,11,9,5,4,21,20,6,1,9,1,1,1,1,0,0,12,12,6,2,6,10,2,4,0,1,12,10,8,4,12,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,,,,12.0,4.904,4.811,0.91,0.438,11.0,4.295,4.146,0.807,0.652,0,0,1,0,1,0,2.212,2.333,1.238,0.311,0.689,-0.311,0.0,0,-1,47.17,1
dxynOW6o/,2016-02-06,2016,F1,france,GFC Ajaccio,Guingamp,2.8,3.13,3.26,0-0,0-0,d,0,11,3,2,0,9,3,1,0,0,1,13,7,1,1,14,20,1,1,2,1,1,1,0,1,1,16,3,2,0,14,3,1,0,0,1,14,8,4,2,6,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,4,,,,11.0,5.613,3.427,0.647,0.219,12.0,3.548,5.335,0.125,0.828,0,0,1,0,1,0,0.859,7.0,1.5,0.538,0.462,-0.538,0.0,0,0,30.675,1
fy5bIaVK/,2016-02-06,2016,D1,germany,Bayer Leverkusen,Bayern Munich,5.8,4.3,1.73,0-0,0-0,d,0,5,6,2,0,3,6,0,1,0,0,16,8,5,6,11,24,1,0,11,1,1,0,0,0,1,6,9,2,1,4,8,0,2,0,1,17,10,6,8,14,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,3,,,,9.0,7.731,4.219,1.172,0.658,9.0,5.119,3.531,0.858,0.472,0,0,1,0,1,0,3.353,1.0,2.273,0.23,0.77,0.0,-1.54,0,1,57.803,1
hCpZBc8l/,2016-02-06,2016,D1,germany,Eintracht Frankfurt,VfB Stuttgart,3.0,3.7,2.65,1-4,2-4,a,-3,13,15,4,9,9,6,3,3,1,1,6,14,1,7,28,20,6,2,8,0,0,0,0,2,2,16,16,6,9,10,7,3,3,1,1,7,15,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,,,,9.0,5.231,4.019,0.772,0.558,9.0,4.419,4.831,0.358,0.472,0,1,0,3,0,9,1.132,3.5,0.929,0.0,0.0,0.0,0.0,0,2,37.736,1
hng0KeA9/,2016-02-06,2016,E0,england,Tottenham,Watford,1.57,4.55,8.1,1-0,1-0,h,1,23,1,7,0,16,1,0,1,0,0,9,8,14,0,24,17,1,0,14,1,3,1,1,1,1,26,3,9,0,17,3,0,1,0,0,11,9,15,1,16,3,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,0.0,away,1.0,12.0,6.913,4.592,0.759,0.594,11.0,3.725,7.49,0.81,1.072,1,0,0,1,1,1,0.194,1.714,0.75,0.0,0.123,-0.0,0.0,2,0,12.346,1
nZqwBHNf/,2016-02-06,2016,D1,germany,Hannover 96,Mainz,2.93,3.41,2.81,0-1,0-1,a,-1,6,12,2,2,4,10,0,2,0,0,16,12,2,3,18,28,2,0,5,1,1,1,0,0,2,10,14,2,2,8,12,1,2,0,0,18,13,3,4,7,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,1.0,home,1.0,9.0,3.931,4.419,0.572,0.258,9.0,3.119,5.431,0.458,0.972,0,1,0,1,1,1,1.043,3.6,1.667,0.341,0.0,0.0,-0.0,0,1,34.13,1
pCn2Kl6A/,2016-02-06,2016,F1,france,Caen,Stade de Reims,2.3,3.4,3.78,0-2,0-2,a,-2,12,9,4,5,8,4,3,2,0,0,12,10,5,1,21,22,5,0,6,0,0,0,0,0,1,13,12,4,5,9,7,3,2,0,0,12,12,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,,,,12.0,5.951,5.625,0.828,0.894,11.0,3.593,3.863,0.385,0.231,0,1,0,2,0,4,0.608,3.5,1.286,0.217,0.0,0.0,0.0,0,1,26.455,1
pMkhMHuc/,2016-02-06,2016,E0,england,Southampton,West Ham,1.8,4.0,5.75,1-0,1-0,h,1,7,13,2,2,5,11,0,1,1,0,14,8,3,4,20,22,1,1,7,0,2,0,1,3,1,8,18,2,2,6,16,1,2,1,0,16,10,3,5,8,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,1.0,12.0,5.683,4.669,0.836,0.671,12.0,5.439,5.913,0.517,1.067,1,0,0,1,1,1,0.313,2.857,1.15,0.0,0.174,0.0,0.0,4,1,17.391,1
pb7T5kiH/,2016-02-06,2016,F1,france,Angers,Lyon,3.84,3.3,2.4,0-2,0-3,a,-2,4,8,0,2,4,6,1,2,1,0,7,12,1,6,12,19,3,1,7,2,3,1,0,0,0,5,9,0,3,5,6,1,2,1,0,9,15,2,6,8,0,3,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,,,,12.0,4.566,5.009,0.597,0.663,12.0,3.855,4.028,0.74,0.29,0,1,0,2,0,4,1.6,1.714,1.833,0.13,0.0,0.0,-0.0,0,-1,41.667,1
rHB9cY2d/,2016-02-06,2016,E0,england,Newcastle,West Brom,2.3,3.4,3.75,1-0,1-0,h,1,18,5,6,0,12,5,0,2,0,0,8,8,8,3,23,16,2,0,11,0,1,0,0,1,1,19,7,7,0,12,7,0,3,0,0,9,11,8,4,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,1.0,12.0,4.298,5.9,0.759,1.055,11.0,4.225,5.073,0.643,0.739,1,0,0,1,1,1,0.613,2.091,0.783,0.0,0.267,0.0,0.0,1,1,26.667,1
rZn4amUp/,2016-02-06,2016,F1,france,Lorient,Montpellier,2.48,3.4,3.4,1-1,1-1,d,0,5,9,4,5,1,4,1,0,1,0,6,6,5,0,14,12,1,1,5,0,2,1,0,1,0,6,11,4,6,2,5,1,1,1,0,8,7,7,1,8,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,,,,12.0,4.951,4.855,0.828,0.663,11.0,4.177,4.947,0.635,0.564,0,0,1,0,1,0,0.729,2.8,0.929,0.578,0.422,0.578,-0.844,0,-1,29.412,1
zi81afYq/,2016-02-06,2016,E0,england,Liverpool,Sunderland,1.52,4.95,8.6,2-0,2-2,h,2,14,4,5,0,9,4,0,1,0,0,3,10,7,2,18,13,1,0,9,0,1,0,0,0,1,16,7,5,2,11,5,1,1,0,0,4,11,7,2,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,,,,11.0,7.406,4.892,1.239,0.56,12.0,2.977,5.837,0.363,1.297,1,0,0,2,0,4,0.177,2.0,0.778,0.0,0.058,-0.0,0.0,0,1,11.628,0
04tOFUYO/,2016-02-07,2016,I1,italy,AC Milan,Udinese,1.61,4.27,7.3,1-1,1-1,d,0,17,9,4,5,13,4,1,3,0,0,9,14,6,0,26,23,4,0,6,0,1,2,0,2,1,22,9,5,5,17,4,1,3,0,0,12,14,9,0,9,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,,,,11.0,6.562,4.045,0.986,0.474,12.0,4.58,6.211,0.438,1.064,0,0,1,0,1,0,0.221,4.333,1.038,0.819,0.181,0.819,0.0,0,-1,13.699,1
0QXeMEks/,2016-02-07,2016,I1,italy,Torino,Chievo Verona,1.69,3.82,7.06,1-2,1-2,a,-1,11,7,4,2,7,4,2,2,0,0,17,13,5,2,18,30,4,0,7,1,1,1,0,1,1,12,9,4,3,8,5,3,3,0,0,23,16,6,2,8,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,1.0,home,1.0,12.0,5.519,3.272,0.602,0.284,12.0,4.272,7.519,0.745,0.679,0,1,0,1,1,1,0.239,2.571,1.889,0.592,0.0,0.0,-0.0,1,0,59.172,1
6ahX29VQ/,2016-02-07,2016,SP1,spain,Real Betis,Valencia,2.82,3.3,2.92,1-0,1-0,h,1,5,5,2,0,3,5,4,6,0,0,14,17,3,4,10,31,10,0,7,0,0,4,0,0,2,6,7,2,1,4,6,4,7,0,1,15,19,4,5,9,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,0.0,away,1.0,10.0,4.907,4.865,0.53,0.515,11.0,4.21,7.998,0.722,1.653,1,0,0,1,1,1,0.966,1.429,4.1,0.0,0.342,0.0,0.0,0,-2,34.247,1
AXbO4V0E/,2016-02-07,2016,SP1,spain,Levante,Barcelona,26.0,11.0,1.19,0-1,0-2,a,-1,10,11,3,3,7,7,3,2,0,0,12,4,2,4,21,16,5,0,6,0,0,0,0,0,1,11,12,3,4,8,7,4,3,0,0,14,7,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,1.0,home,0.0,11.0,5.665,4.126,0.903,0.388,9.0,6.351,4.398,0.766,0.383,0,1,0,1,1,1,21.849,3.5,1.0,0.038,0.0,0.0,0.0,0,1,3.846,1
ELoVCwgr/,2016-02-07,2016,D1,germany,Hamburg SV,FC Cologne,2.96,3.34,2.85,1-1,1-1,d,0,5,16,4,5,1,11,4,2,0,0,14,5,4,8,21,19,6,0,12,0,0,-1,1,0,1,5,19,4,6,1,13,5,2,0,0,17,5,4,9,13,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,,,,9.0,3.231,5.419,0.672,0.758,9.0,3.719,6.331,0.358,0.972,0,0,1,0,1,0,1.039,1.75,1.19,0.491,0.509,0.0,0.509,0,2,35.088,1
EmvCIWl6/,2016-02-07,2016,I1,italy,Atalanta,Empoli,2.8,3.15,3.18,0-0,0-0,d,0,11,9,2,3,9,6,3,3,0,0,15,10,5,3,20,25,6,0,8,0,1,1,1,2,1,11,9,2,3,9,6,3,4,0,0,18,13,5,3,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,0,,,,11.0,6.312,4.795,0.736,0.724,12.0,3.811,5.904,0.514,0.525,0,0,1,0,1,0,0.881,2.5,1.55,0.532,0.468,1.064,0.0,0,0,31.447,0
IwCxsS87/,2016-02-07,2016,SP1,spain,Granada,Real Madrid,13.0,6.9,1.36,1-1,1-2,d,0,13,12,2,3,11,9,3,1,0,0,19,5,3,4,25,24,4,0,7,1,2,0,0,1,1,14,14,2,4,12,10,3,2,0,0,20,8,3,6,9,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,,,,10.0,4.635,4.865,0.712,1.242,10.0,6.138,4.271,0.878,0.439,0,0,1,0,1,0,9.559,3.571,1.12,0.095,0.905,-0.285,0.905,0,1,73.529,1
IwY7d78f/,2016-02-07,2016,SP1,spain,Celta Vigo,Sevilla,3.5,3.6,2.45,1-1,1-1,d,0,22,8,4,2,18,6,3,5,0,1,11,12,7,5,30,23,8,1,12,2,4,1,1,0,1,25,8,5,2,20,6,3,5,0,1,13,14,9,5,14,3,1,0,0,3,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,,,,11.0,5.998,4.626,1.153,0.638,10.0,4.956,5.635,1.06,1.076,0,0,1,0,1,0,1.429,2.5,1.033,0.412,0.588,-2.06,0.0,0,0,40.816,1
MDsKGAJI/,2016-02-07,2016,I1,italy,Napoli,Carpi,1.24,8.3,21.0,1-0,1-0,h,1,20,2,6,0,14,2,1,5,0,1,4,8,11,1,22,12,6,1,12,1,1,0,1,1,1,22,3,7,0,15,3,1,6,0,1,7,10,12,1,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,0.0,11.0,5.229,3.462,0.569,0.557,11.0,5.545,6.229,0.974,1.319,1,0,0,1,1,1,0.059,1.833,0.818,0.0,0.048,0.0,0.0,2,1,4.762,1
SUjZ5deG/,2016-02-07,2016,E0,england,Bournemouth,Arsenal,5.2,3.8,2.01,0-2,0-2,a,-2,12,9,1,4,11,5,0,1,0,0,4,8,4,3,21,12,1,0,7,0,1,0,0,0,1,17,10,4,5,13,5,0,1,0,0,5,8,7,3,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,,,,11.0,6.573,4.475,0.822,0.643,12.0,5.516,4.606,1.286,0.99,0,1,0,2,0,4,2.587,3.0,0.619,0.096,0.0,0.0,-0.0,0,1,49.751,1
WOl7JCZa/,2016-02-07,2016,I1,italy,AS Roma,Sampdoria,1.57,4.5,7.8,2-1,2-1,h,1,12,7,3,2,9,4,2,3,0,0,9,8,4,3,19,17,5,0,7,0,1,0,0,1,0,13,11,4,4,9,6,2,3,0,0,12,9,4,4,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,11.0,6.396,5.128,0.986,1.141,11.0,3.962,5.562,0.641,0.986,1,0,0,1,1,1,0.201,2.714,1.158,0.0,0.128,-0.0,0.128,1,0,12.821,1
YsMZ3zQS/,2016-02-07,2016,E0,england,Chelsea,Manchester Utd,2.23,3.45,3.96,0-1,1-1,a,-1,11,16,3,7,8,9,0,2,0,0,6,4,8,10,27,10,2,0,18,3,2,0,0,-1,0,16,17,5,7,11,10,0,3,0,0,6,8,10,10,20,2,0,1,0,1,0,0,0,0,0,0,0,3,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,1.0,home,2.0,12.0,5.837,5.362,0.759,0.979,12.0,5.362,3.76,0.594,0.297,0,1,0,1,1,1,0.563,1.5,0.444,0.448,0.0,-2.24,-0.0,-1,0,44.843,1
fNgkNjMi/,2016-02-07,2016,F1,france,Lille,Stade Rennes,2.16,3.25,4.75,1-0,1-1,h,1,14,8,5,2,9,6,2,3,1,0,8,9,4,4,22,17,5,1,8,0,0,2,1,3,0,16,10,6,3,10,7,3,4,1,0,9,12,4,4,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,12.0,6.335,4.394,0.674,0.74,12.0,3.778,5.335,0.51,0.674,1,0,0,1,1,1,0.455,2.75,1.0,0.0,0.211,0.0,0.633,4,-2,21.053,0
hvwGHj4C/,2016-02-07,2016,I1,italy,Sassuolo,Palermo,1.85,3.84,6.14,2-2,2-2,d,0,14,7,3,2,11,5,3,2,0,1,15,19,5,3,21,34,5,1,8,1,2,1,0,0,1,23,7,6,2,17,5,3,2,0,1,19,23,7,3,10,2,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,,,,11.0,5.229,4.795,0.902,0.391,11.0,3.212,6.396,0.641,0.819,0,0,1,0,1,0,0.301,2.625,1.857,0.768,0.232,-2.304,0.0,0,0,16.287,1
r1wn9eh7/,2016-02-07,2016,D1,germany,TSG Hoffenheim,SV Darmstadt 98,2.1,3.64,4.1,0-1,0-2,a,-1,11,5,1,3,10,2,1,1,0,0,14,14,6,5,16,28,2,0,11,1,2,0,1,2,2,12,10,1,5,11,5,1,3,0,0,17,14,8,7,15,1,1,0,0,1,1,1,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,1,1,0,2,2,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,4,1.0,home,2.0,9.0,4.231,5.419,0.672,0.958,9.0,4.419,6.131,0.858,0.472,0,1,0,1,1,1,0.512,1.455,1.875,0.476,0.0,0.476,-0.0,3,2,47.619,1
tQ0x4TLT/,2016-02-07,2016,F1,france,Bordeaux,St Etienne,2.26,3.4,4.4,1-4,1-4,a,-3,10,14,3,8,7,6,2,1,0,0,14,17,3,4,24,31,3,0,7,0,2,1,0,0,1,10,14,3,8,7,6,4,1,1,0,18,17,3,4,7,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,12.0,4.797,4.317,0.674,0.663,12.0,4.317,5.489,0.587,0.982,0,1,0,3,0,9,0.514,3.429,1.417,0.0,0.0,-0.0,-0.0,0,0,22.727,0
vHWaLY4m/,2016-02-07,2016,I1,italy,Hellas Verona,Internazionale,5.0,3.8,1.92,3-3,3-3,d,0,6,13,4,6,2,7,2,2,0,0,17,11,6,7,19,28,4,0,13,0,0,1,0,1,2,10,15,4,7,6,8,3,2,0,0,18,12,7,9,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,,,,12.0,5.827,4.734,0.525,0.822,11.0,5.462,5.979,1.057,1.236,0,0,1,0,1,0,2.604,1.462,1.684,0.277,0.723,0.0,0.723,0,1,52.083,1
vVBYZXJt/,2016-02-07,2016,I1,italy,Frosinone,Juventus,17.0,6.7,1.34,0-1,0-2,a,-1,4,19,0,7,4,12,2,0,0,0,18,11,2,6,23,29,2,0,8,0,3,0,0,0,2,5,25,0,9,5,16,3,1,0,0,22,13,2,6,8,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,0,1.0,home,0.0,12.0,4.981,6.426,0.679,0.976,12.0,5.042,3.288,0.438,0.371,0,1,0,1,1,1,12.687,2.875,1.348,0.059,0.0,0.0,-0.0,0,2,5.882,0
xnqfMAyb/,2016-02-07,2016,F1,france,Marseille,Paris Saint-Germain,5.3,3.72,1.92,1-2,1-2,a,-1,14,10,6,3,8,7,0,0,0,0,3,7,5,2,24,10,0,0,7,1,1,0,0,0,1,18,11,6,3,12,8,0,1,0,0,6,9,6,2,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,12.0,6.258,3.086,0.751,0.587,13.0,4.58,3.383,0.616,0.483,0,1,0,1,1,1,2.76,3.429,0.417,0.189,0.0,-0.378,0.0,0,1,18.868,1
zFr3cmgl/,2016-02-08,2016,SP1,spain,Espanyol,Real Sociedad,2.7,3.3,3.05,0-4,0-5,a,-4,3,10,1,5,2,5,1,1,0,0,12,9,2,4,13,21,2,0,6,0,0,0,0,1,1,5,12,1,6,4,6,1,2,0,0,13,11,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,,,,10.0,5.271,5.956,0.621,0.696,11.0,4.21,5.498,0.805,0.736,0,1,0,4,0,16,0.885,2.167,1.769,0.0,0.0,0.0,0.0,0,1,32.787,1
jkc8nB3n/,2016-02-11,2016,I1,italy,Lazio,Hellas Verona,1.53,4.8,9.2,3-2,5-2,h,1,14,8,5,4,9,4,1,0,0,0,8,7,8,3,22,15,1,0,11,0,1,2,0,1,0,18,8,7,4,11,4,1,0,0,0,8,7,9,3,12,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,0.0,12.0,6.904,3.657,1.141,0.822,11.0,4.128,6.396,0.557,1.319,1,0,0,1,1,1,0.166,2.0,0.727,0.0,0.109,0.0,0.0,1,-2,10.87,1
GEcPMEM6/,2016-02-12,2016,D1,germany,Mainz,Schalke 04,2.9,3.46,2.87,2-1,2-1,h,1,9,10,4,2,5,8,1,1,0,0,4,12,5,5,19,16,2,0,10,1,2,0,0,1,2,11,14,4,2,7,12,3,1,0,0,6,16,5,7,12,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,0.0,away,2.0,10.0,5.483,4.29,0.793,0.599,9.0,4.919,4.631,0.358,1.172,1,0,0,1,1,1,1.01,1.9,0.947,0.0,0.348,-0.0,0.0,1,2,34.843,1
Mco6FaKr/,2016-02-12,2016,F1,france,Stade Rennes,Angers,2.16,3.4,4.5,0-0,1-0,d,0,6,9,0,0,6,9,0,1,0,0,7,14,3,3,15,21,1,0,6,0,1,1,0,2,0,11,10,2,0,8,10,0,1,0,0,9,16,7,3,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,4,,,,12.0,5.72,3.394,0.982,0.356,12.0,3.778,6.105,0.587,0.751,0,0,1,0,1,0,0.48,2.5,1.467,0.676,0.324,0.0,0.324,0,-1,22.222,1
