id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,total_corners_ft,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,trailing_team_corner_diff,leading_team_corner_diff,trailing_team_corners_70_75,leading_team_corners_70_75,trailing_team_corners_75_80,leading_team_corners_75_80,leading_team_corners_against_avg,trailing_team_corners_for_avg,trailing_team_corners_ft,leading_team_corners_ft,trailing_team_corners_pre80,leading_team_corners_pre80,trailing_team_fouls_70_75,leading_team_fouls_70_75,trailing_team_fouls_75_80,leading_team_fouls_75_80,trailing_team_fouls_ft,leading_team_fouls_ft,trailing_team_fouls_pre80,leading_team_fouls_pre80,leading_team_post80_corners_against_avg,trailing_team_post80_corners_for_avg,trailing_team_sending_off_70_75,leading_team_sending_off_70_75,trailing_team_sending_off_75_80,leading_team_sending_off_75_80,trailing_team_sending_off_ft,leading_team_sending_off_ft,trailing_team_sending_off_pre80,leading_team_sending_off_pre80,trailing_team_shots_70_75,leading_team_shots_70_75,trailing_team_shots_75_80,leading_team_shots_75_80,trailing_team_shots_ft,leading_team_shots_ft,trailing_team_shots_off_target_70_75,leading_team_shots_off_target_70_75,trailing_team_shots_off_target_75_80,leading_team_shots_off_target_75_80,trailing_team_shots_off_target_ft,leading_team_shots_off_target_ft,trailing_team_shots_off_target_pre80,leading_team_shots_off_target_pre80,trailing_team_shots_on_target_70_75,leading_team_shots_on_target_70_75,trailing_team_shots_on_target_75_80,leading_team_shots_on_target_75_80,trailing_team_shots_on_target_ft,leading_team_shots_on_target_ft,trailing_team_shots_on_target_pre80,leading_team_shots_on_target_pre80,trailing_team_shots_pre80,leading_team_shots_pre80,trailing_team_yellow_cards_70_75,leading_team_yellow_cards_70_75,trailing_team_yellow_cards_75_80,leading_team_yellow_cards_75_80,trailing_team_yellow_cards_ft,leading_team_yellow_cards_ft,trailing_team_yellow_cards_pre80,leading_team_yellow_cards_pre80,odds_ratio,trailing_team_urgency_to_attack,leading_team_urgency_to_attack,trailing_team_momentum_to_attack,leading_team_momentum_to_attack,trailing_team_attack_intensity,leading_team_attack_intensity,trailing_team_defensive_pressure,leading_team_defensive_pressure,trailing_team_shot_to_corner_ratio_pre_80,leading_team_shot_to_corner_ratio_pre_80,trailing_team_aggression_score_pre_80,leading_team_aggression_score_pre_80,trailing_team_probability,target
6PmLbV6O/,2014-05-07,2014,F1,france,AS Monaco,Guingamp,1.8,3.85,5.72,1-0,1-1,h,1,19,24,3,0,9,1,2,1,0,2,2,9,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0,0,0,1,0,0,3.84,4.229,1,8,1,8,1,0,2,0,16,13,14,10,0.257,0.479,0,0,0,0,1,0,0,0,0,2,0,2,4,16,0,2,0,1,2,13,2,13,0,0,0,1,2,3,1,3,3,16,0,0,0,0,4,2,2,1,3.178,0.175,0.556,0.0,-0.556,0,2,1,0,3.0,2.0,5.333,0.688,17.483,0
bLwBU4iU/,2014-05-07,2014,SP1,spain,Real Valladolid,Real Madrid,13.0,7.9,1.26,0-1,1-1,a,-1,21,20,5,0,10,0,0,1,0,1,0,13,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,1.0,home,1.0,1,2,0,0,0,0,4.666,6.666,4,9,3,7,1,0,0,0,16,8,13,7,0.713,0.713,0,0,0,0,0,0,0,0,0,0,1,0,6,21,0,0,1,0,5,18,5,13,0,0,0,0,1,3,0,3,5,16,0,0,0,0,4,4,1,4,10.317,0.077,0.794,0.077,0.0,1,0,-1,0,1.667,2.286,2.8,0.688,7.692,1
pGnPckMU/,2014-05-07,2014,F1,france,Paris Saint-Germain,Stade Rennes,1.23,8.2,19.0,1-2,1-2,a,-1,26,7,2,0,12,1,2,0,0,0,0,13,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1,0,1,0,0,0,6.242,6.187,13,0,12,0,0,0,0,0,3,7,2,5,1.098,0.765,0,0,0,0,0,0,0,0,2,0,0,0,24,6,2,0,0,0,18,2,17,1,0,0,0,0,6,4,4,4,21,5,0,0,0,0,2,0,2,0,0.065,0.813,0.053,-2.439,0.0,0,0,0,0,1.75,inf,0.19,1.0,81.301,1
GrJy1yWG/,2014-05-10,2014,I1,italy,Hellas Verona,Udinese,2.04,4.1,3.95,2-1,2-2,h,1,22,22,5,0,9,2,1,0,0,0,1,11,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,2.0,2,0,1,1,0,0,5.713,5.66,7,4,5,4,0,0,0,1,13,14,11,11,0.72,0.878,0,0,0,0,0,0,0,0,0,1,0,0,16,10,0,1,0,0,9,8,7,8,0,0,0,0,7,2,5,2,12,10,0,0,0,0,4,2,4,1,1.936,0.253,0.49,-0.253,-0.98,0,0,0,1,2.4,2.5,1.25,1.2,25.316,1
I7LWlDhD/,2014-05-10,2014,D1,germany,Hannover 96,SC Freiburg,1.92,4.5,4.1,3-2,3-2,h,1,25,22,3,0,11,0,2,0,1,1,0,12,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,0.0,0,1,0,0,1,0,4.442,3.88,4,8,4,7,0,0,0,0,9,17,7,15,0.542,0.639,0,0,0,0,0,0,0,0,1,1,1,0,12,19,0,1,0,0,5,10,3,9,1,0,1,0,7,9,6,7,9,16,1,0,0,0,2,1,2,1,2.135,0.244,0.521,0.244,-0.521,2,0,0,0,2.25,2.286,1.0,1.0,24.39,0
IwbFCIn4/,2014-05-10,2014,F1,france,Stade Rennes,Sochaux,3.2,3.8,2.44,1-2,1-2,a,-1,20,17,4,0,10,1,2,1,1,1,2,11,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1,0,0,1,0,1,4.65,5.282,4,7,3,7,0,1,1,1,13,8,10,7,0.461,0.514,0,0,0,0,0,0,0,0,1,1,0,1,10,14,0,0,0,0,6,7,5,6,1,1,0,1,4,7,2,7,7,13,0,0,0,0,2,3,1,3,1.311,0.312,0.41,-0.312,0.0,0,2,1,0,2.333,1.857,1.571,0.769,31.25,1
MuSNjZN0/,2014-05-10,2014,D1,germany,Bayer Leverkusen,Werder Bremen,1.33,7.1,9.6,2-1,2-1,h,1,17,21,2,0,11,0,0,0,1,0,0,12,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,0.0,0,1,0,0,0,1,5.014,4.8,4,8,4,7,0,0,0,0,9,16,9,12,0.47,0.542,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,6,8,3,8,0,0,0,0,2,5,2,4,5,12,0,0,0,0,0,2,0,2,7.218,0.104,0.752,0.0,0.752,0,1,0,0,1.25,1.714,1.8,1.167,10.417,0
WA9EDdVD/,2014-05-10,2014,D1,germany,VfL Wolfsburg,Borussia Monchengladbach,1.78,4.4,4.75,2-1,3-1,h,1,27,17,5,0,13,0,1,0,1,0,0,15,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,0.0,away,1.0,1,1,0,0,1,0,3.346,5.013,8,7,7,6,0,0,0,0,9,9,8,9,0.506,0.839,0,0,0,0,0,0,0,0,1,0,0,0,13,19,1,0,0,0,10,9,8,9,0,0,0,0,3,10,2,8,10,17,0,0,0,0,4,2,3,2,2.669,0.211,0.562,0.0,0.0,1,0,0,0,1.429,2.833,1.1,0.647,21.053,1
YZTAFK2o/,2014-05-10,2014,F1,france,Lyon,Lorient,1.45,5.3,8.6,0-1,0-1,a,-1,20,17,1,1,9,0,2,2,0,0,0,10,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1,0,0,0,0,0,4.756,5.65,7,3,6,3,1,1,0,0,12,9,9,8,0.619,1.093,0,0,0,0,2,1,1,0,1,1,0,0,16,11,0,0,0,0,11,8,7,7,1,1,0,0,5,3,3,3,10,10,0,0,0,0,2,1,0,1,0.169,0.69,0.116,-0.69,-0.116,0,0,-1,-1,1.667,3.333,0.9,0.9,68.966,1
hMelbJXA/,2014-05-10,2014,F1,france,AC Ajaccio,Stade de Reims,3.25,3.54,2.6,2-1,2-1,h,1,22,12,0,0,8,0,1,1,0,0,1,9,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,0.0,0,1,0,0,0,0,4.691,3.533,5,4,5,3,1,0,1,0,7,9,6,6,0.664,0.507,0,0,0,0,0,0,0,0,1,0,0,0,13,11,1,0,0,0,5,6,5,4,0,0,0,0,8,5,8,5,13,9,0,0,0,0,0,0,0,0,0.8,0.385,0.308,-0.385,0.0,0,0,0,0,2.6,3.0,0.462,0.667,38.462,0
jDPFBz0Q/,2014-05-10,2014,D1,germany,Mainz,Hamburg SV,1.93,4.6,4.2,2-1,3-2,h,1,28,22,0,0,12,0,1,2,1,0,0,12,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,0.0,away,0.0,0,0,0,0,1,0,5.746,4.546,8,4,8,4,1,1,0,0,12,14,10,12,0.906,0.572,0,0,0,0,0,0,0,0,1,0,0,0,20,13,1,0,0,0,14,7,12,7,0,0,0,0,6,6,4,5,16,12,0,0,0,0,0,0,0,0,2.176,0.238,0.518,0.0,0.0,1,0,-1,-1,2.0,3.0,0.625,1.0,23.81,0
nqBo6ENm/,2014-05-10,2014,D1,germany,FC Augsburg,Eintracht Frankfurt,1.48,5.54,7.4,2-1,2-1,h,1,21,21,2,0,8,0,0,0,1,1,0,10,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,0.0,away,1.0,1,1,0,0,1,0,3.213,4.946,5,5,4,4,0,0,0,0,11,12,10,11,0.506,0.506,0,0,0,0,0,0,0,0,0,0,0,1,7,17,0,0,0,0,5,10,4,10,0,0,0,1,2,7,1,6,5,16,0,0,0,0,2,0,2,0,5.0,0.135,0.676,0.135,0.676,1,1,0,0,1.25,4.0,2.4,0.688,13.514,1
vusoEO5c/,2014-05-10,2014,SP1,spain,Levante,Valencia,3.85,3.75,2.13,1-0,2-0,h,1,24,19,5,0,12,0,1,0,0,1,2,16,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,4,0.0,away,4.0,4,0,0,0,0,0,5.922,4.869,8,8,4,8,0,0,1,1,11,11,9,10,1.245,0.824,0,0,0,0,0,1,0,0,0,1,1,0,18,12,0,0,1,0,13,9,11,9,0,1,0,0,5,3,2,2,13,11,0,0,0,0,5,4,2,3,0.553,0.469,0.26,0.469,-0.26,1,0,1,1,3.25,1.375,0.846,1.182,46.948,1
Aiw7odWT/,2014-05-11,2014,I1,italy,Livorno,Fiorentina,5.7,5.0,1.63,0-1,0-1,a,-1,16,31,5,0,5,0,1,0,0,0,1,8,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,3,1.0,home,2.0,2,1,0,0,0,0,5.355,5.46,5,3,3,2,0,0,1,0,24,13,19,12,0.359,0.78,0,0,0,0,1,0,0,0,0,1,0,0,7,9,0,1,0,0,5,6,5,6,0,0,0,0,2,3,2,3,7,9,0,0,1,0,6,3,3,2,3.497,0.175,0.613,0.0,-0.613,0,0,1,0,2.333,4.5,3.143,1.556,17.544,1
EBlcBMkG/,2014-05-11,2014,SP1,spain,Getafe,Sevilla,1.83,4.4,4.97,1-0,1-0,h,1,16,28,5,0,8,1,0,2,1,0,2,8,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,0,0,0,1,0,1,6.027,4.606,1,7,1,7,0,2,0,2,15,15,13,15,0.561,0.719,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,3,7,3,6,0,0,0,0,1,6,1,6,4,12,0,1,0,1,2,3,2,3,2.716,0.201,0.546,0.0,0.0,0,1,0,0,4.0,1.714,3.75,1.5,20.121,0
GUw3nxHN/,2014-05-11,2014,I1,italy,Cagliari,Chievo Verona,4.6,3.84,1.95,0-1,0-1,a,-1,20,21,2,0,11,0,1,1,1,2,2,11,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,0,1.0,home,0.0,0,0,0,0,1,0,5.934,4.881,8,3,8,3,1,0,0,2,10,15,8,13,1.149,0.307,0,0,0,0,0,0,0,0,0,1,2,0,11,12,0,0,1,0,8,9,7,8,0,1,1,0,3,3,2,3,9,11,0,0,0,0,2,2,1,1,2.359,0.217,0.513,0.651,-0.513,3,0,-1,2,1.125,3.667,1.0,1.273,21.739,0
b1FYiYle/,2014-05-11,2014,SP1,spain,Granada,Almeria,1.85,4.1,5.1,0-1,0-2,a,-1,19,24,5,0,3,0,1,2,0,1,4,7,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,4,1.0,home,4.0,4,0,0,0,0,0,7.262,5.894,6,1,2,1,1,1,2,2,12,13,11,13,0.938,0.886,0,0,0,0,1,0,0,0,1,0,0,1,16,8,1,0,0,1,13,5,10,4,0,0,0,0,3,3,3,2,13,6,0,1,0,0,3,2,3,2,0.363,0.541,0.196,-0.541,0.196,0,1,1,1,6.5,6.0,1.077,2.5,54.054,1
bNSGB0rP/,2014-05-11,2014,E0,england,Liverpool,Newcastle,1.21,9.8,20.0,2-1,2-1,h,1,20,19,5,1,7,0,0,1,0,1,1,8,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,1.0,1,0,0,0,0,0,4.731,4.106,2,6,1,6,0,1,1,0,15,8,13,6,0.858,0.733,0,0,0,0,2,0,1,0,0,0,0,1,9,13,0,0,0,1,6,8,5,7,0,0,0,0,2,5,2,5,8,12,0,0,0,0,5,1,5,0,16.529,0.05,0.826,0.0,0.826,0,1,1,-1,8.0,2.0,2.25,0.5,5.0,1
nch9U8kc/,2014-05-11,2014,E0,england,Cardiff,Chelsea,9.0,5.47,1.43,1-2,1-2,a,-1,35,13,2,0,7,0,0,1,0,1,0,10,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,1.0,home,2.0,2,1,0,0,0,0,5.68,6.492,3,7,1,6,1,0,0,0,7,9,6,7,1.304,0.554,0,0,0,0,0,0,0,0,0,0,1,0,10,28,0,0,0,0,6,22,6,20,0,0,1,0,4,6,4,5,10,25,0,0,0,0,1,2,1,1,6.294,0.111,0.699,0.111,0.0,1,0,-1,0,10.0,4.167,0.7,0.32,11.111,1
nNeTDFBE/,2014-05-16,2014,SP1,spain,Malaga,Levante,2.03,3.65,4.43,1-0,1-0,h,1,22,23,3,1,8,0,1,1,0,1,2,10,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,0.0,away,0.0,0,2,0,0,0,0,5.132,3.501,0,10,0,8,0,1,0,2,13,12,12,11,1.087,0.456,0,0,0,0,1,0,1,0,0,1,0,1,2,25,0,1,0,0,2,14,2,11,0,0,0,1,0,11,0,9,2,20,0,0,0,0,3,0,3,0,2.182,0.226,0.493,0.0,0.0,0,1,0,1,inf,2.5,7.5,0.55,22.573,0
6mfH2k3D/,2014-05-17,2014,SP1,spain,Real Madrid,Espanyol,1.22,8.9,16.0,1-0,3-1,h,1,23,14,0,0,10,1,2,2,0,1,0,14,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,4,0.0,away,3.0,3,1,1,0,0,0,4.185,5.238,6,8,3,7,2,0,0,0,8,8,8,6,0.614,0.877,0,0,0,0,0,0,0,0,2,0,0,1,13,17,2,0,0,1,11,10,9,10,0,0,0,0,2,7,0,4,9,14,0,0,0,0,0,0,0,0,13.115,0.062,0.82,-0.186,0.82,0,1,-2,0,3.0,2.0,0.889,0.429,6.25,1
8hYaRYuE/,2014-05-17,2014,SP1,spain,Valencia,Celta Vigo,1.88,4.2,5.3,2-1,2-1,h,1,20,20,4,0,8,1,0,0,1,1,1,10,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,0.0,away,1.0,1,1,0,1,1,0,4.343,5.395,2,8,1,7,0,0,1,0,12,10,11,9,0.614,1.298,0,0,0,0,0,0,0,0,0,0,1,0,9,14,0,0,1,0,5,7,4,5,0,0,0,0,4,7,4,7,8,12,0,0,0,0,3,1,3,1,2.819,0.189,0.532,0.378,-0.532,2,0,1,0,8.0,1.714,1.75,0.833,18.868,1
I1t23E9j/,2014-05-17,2014,F1,france,Nice,Lyon,5.1,3.8,1.85,0-1,0-1,a,-1,22,24,3,0,6,1,2,3,1,3,0,7,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1,0,0,1,1,0,4.493,5.019,5,2,4,2,1,2,0,0,11,21,9,15,0.461,0.619,0,0,0,0,0,0,0,0,1,1,3,0,12,12,1,0,2,0,10,5,9,5,0,1,1,0,2,7,2,6,11,11,0,1,0,0,2,3,0,3,2.757,0.196,0.541,0.588,-1.082,4,0,-1,-2,2.75,5.5,0.818,1.636,19.608,1
d2vBFzoA/,2014-05-17,2014,I1,italy,Udinese,Sampdoria,2.12,3.7,3.9,2-3,3-3,a,-1,32,20,5,0,9,0,0,0,0,0,3,11,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,2.0,2,0,0,0,0,0,5.987,4.724,6,5,4,5,0,0,2,1,13,12,11,9,0.938,0.307,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,0,0,0,10,11,7,11,0,0,0,0,12,4,10,4,17,15,0,0,2,0,3,2,3,2,0.544,0.472,0.256,0.0,0.0,0,0,2,1,4.25,3.0,0.824,0.733,47.17,1
nJkW8znT/,2014-05-17,2014,F1,france,Marseille,Guingamp,1.47,4.8,9.0,1-0,1-0,h,1,23,13,1,0,14,0,0,0,1,0,0,17,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,0.0,away,2.0,2,1,0,0,0,1,5.322,4.059,5,12,3,11,0,0,0,0,9,8,8,5,0.875,0.454,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,9,16,7,13,0,0,0,0,0,4,0,3,7,16,0,0,0,0,1,0,1,0,6.122,0.111,0.68,0.0,0.68,0,1,0,0,2.333,1.455,1.286,0.312,11.111,1
A5Iu0eoN/,2014-05-18,2014,I1,italy,Catania,Atalanta,2.14,3.78,3.8,1-0,2-1,h,1,35,13,3,0,8,1,1,0,1,3,2,9,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,0.0,0,1,0,1,1,0,3.66,4.186,4,5,4,4,0,0,1,1,7,7,6,7,0.72,0.457,0,0,0,0,0,0,0,0,0,1,2,1,20,23,0,1,1,0,11,14,11,9,0,0,1,1,9,9,7,8,18,17,0,0,0,0,2,1,2,1,1.776,0.263,0.467,0.789,-0.467,3,1,1,1,4.5,4.25,0.444,0.471,26.316,0
SdeD3Vm7/,2014-05-18,2014,SP1,spain,Osasuna,Real Betis,1.42,6.07,9.2,2-1,2-1,h,1,27,12,1,0,10,1,2,2,0,0,2,11,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,0.0,away,1.0,1,0,1,0,0,0,6.869,5.08,6,5,5,5,1,1,0,2,9,6,7,5,1.245,0.772,0,0,0,0,0,0,0,0,2,0,0,0,16,14,0,0,0,0,8,11,5,11,2,0,0,0,8,3,8,3,13,14,0,1,0,0,0,1,0,1,6.479,0.109,0.704,-0.327,0.0,0,0,-1,1,2.6,2.8,0.538,0.429,10.87,1
bNj94BY0/,2014-05-18,2014,SP1,spain,Real Valladolid,Granada,2.35,3.5,3.5,0-1,0-1,a,-1,13,15,1,0,7,0,0,2,0,0,0,12,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,5,1.0,home,3.0,3,2,0,0,0,0,5.999,6.525,7,5,4,3,2,0,0,0,10,10,8,7,0.623,0.728,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,7,4,5,4,0,0,0,0,3,2,2,1,7,6,0,0,0,0,1,2,0,1,0.671,0.426,0.286,0.0,0.0,0,0,-2,0,1.75,2.0,1.143,1.333,42.553,1
ju6SA0E2/,2014-08-09,2015,F1,france,Guingamp,St Etienne,3.25,3.15,2.67,0-1,0-2,a,-1,10,18,4,0,9,0,0,0,0,0,0,9,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,1.0,home,0.0,0,0,0,0,0,0,5.359,5.359,4,5,4,5,0,0,0,0,8,16,6,12,0.767,0.767,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,3,5,3,4,0,0,0,0,3,2,2,1,5,5,1,1,0,0,3,4,2,2,1.217,0.308,0.375,0.0,0.0,0,0,0,0,1.25,1.0,1.6,2.8,30.769,0
tO3A2xMr/,2014-08-09,2015,F1,france,Nantes,Lens,1.95,3.55,5.2,1-0,1-0,h,1,18,9,1,0,5,0,1,1,0,0,0,5,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,0,0,0,0,0,0,4.12,4.12,2,3,2,3,0,1,0,0,6,8,4,5,0.625,0.625,0,0,0,0,0,0,0,0,0,1,0,0,5,14,0,1,0,0,3,10,3,9,0,0,0,0,2,4,2,4,5,13,0,0,0,0,1,0,1,0,2.667,0.192,0.513,0.0,-0.513,0,0,0,-1,2.5,4.333,1.0,0.385,19.231,0
vFHr7IDR/,2014-08-09,2015,F1,france,Montpellier,Bordeaux,2.84,3.17,3.08,0-1,0-1,a,-1,19,25,4,0,4,0,0,0,0,0,2,5,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1,0,0,0,0,0,5.359,5.359,4,1,3,1,0,0,1,1,13,19,9,16,0.767,0.767,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,12,4,12,3,0,0,0,0,3,3,1,3,13,6,0,0,0,0,2,2,2,2,0.922,0.352,0.325,0.0,0.0,0,0,1,1,4.333,6.0,0.846,3.0,35.211,1
zo3E1dyk/,2014-08-09,2015,F1,france,Nice,Toulouse,3.1,3.31,2.85,3-2,3-2,h,1,28,17,1,0,16,0,1,1,1,0,1,19,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,0.0,away,2.0,2,1,0,0,1,0,4.12,4.12,7,12,5,11,1,0,0,1,9,10,9,8,0.625,0.625,0,0,0,0,0,0,0,0,0,1,0,0,11,22,0,1,0,0,5,14,2,13,0,0,0,0,6,8,5,8,7,21,0,0,0,0,1,0,1,0,0.919,0.351,0.323,0.351,-0.323,1,0,-1,1,1.4,1.909,1.429,0.381,35.088,1
WCdNaz61/,2014-08-15,2015,F1,france,Caen,Lille,4.68,3.4,2.15,0-1,0-1,a,-1,14,12,4,1,11,0,0,0,1,2,0,12,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1,0,0,0,0,1,5.359,5.359,3,9,2,9,0,0,0,0,9,4,9,3,0.767,0.767,0,0,0,0,1,0,1,0,0,0,0,2,10,8,0,0,0,2,8,7,5,7,0,0,0,0,2,1,1,1,6,8,0,1,1,0,2,2,2,2,2.177,0.214,0.465,0.0,1.395,0,3,0,0,3.0,0.889,1.833,0.625,21.368,1
ENlRnhsM/,2014-08-16,2015,E0,england,QPR,Hull,2.55,3.4,3.59,0-1,0-1,a,-1,21,18,3,0,14,2,3,0,0,0,1,16,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,1.0,home,2.0,2,0,0,2,0,0,5.875,5.875,8,8,6,8,0,0,0,1,10,9,9,9,0.865,0.865,0,0,0,0,0,0,0,0,0,3,0,0,19,11,0,3,0,0,14,7,8,6,0,0,0,0,5,4,3,4,11,10,0,0,0,1,1,2,1,2,0.71,0.392,0.279,0.0,-1.395,0,0,0,1,1.833,1.25,0.909,1.1,39.216,1
QZHdEZKf/,2014-08-16,2015,F1,france,Toulouse,Lyon,2.65,3.33,3.38,2-1,2-1,h,1,25,17,3,0,8,0,1,1,0,2,1,10,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,0.0,away,0.0,0,2,0,0,0,0,4.12,4.12,4,6,4,4,1,0,0,1,10,10,9,8,0.625,0.625,0,0,0,0,0,0,0,0,0,1,2,0,18,10,0,0,1,0,15,4,13,4,0,1,1,0,3,6,3,5,16,9,0,0,0,0,1,3,1,2,1.275,0.296,0.377,0.592,-0.377,2,0,-1,1,4.0,2.25,0.625,1.111,29.586,0
S6jJlEC9/,2014-08-16,2015,E0,england,Manchester Utd,Swansea,1.56,5.05,9.4,1-2,1-2,a,-1,16,27,3,0,4,0,0,2,0,1,2,4,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,1.0,home,0.0,0,0,0,0,0,0,5.875,5.875,4,0,4,0,1,1,0,2,11,19,9,18,0.865,0.865,0,0,0,0,0,0,0,0,0,0,0,1,14,5,0,0,0,1,9,1,7,1,0,0,0,0,5,4,4,4,11,5,0,0,0,0,2,4,0,3,0.166,0.641,0.106,0.0,0.106,0,1,-1,1,2.75,inf,0.818,4.2,64.103,0
WvcAjzrc/,2014-08-16,2015,E0,england,Leicester City,Everton,3.28,3.5,2.55,1-2,2-2,a,-1,19,19,2,0,7,0,1,1,0,0,2,9,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,1.0,home,0.0,0,2,0,0,0,0,5.875,5.875,3,6,3,4,0,1,2,0,11,10,10,9,0.865,0.865,0,0,0,0,0,0,0,0,1,0,0,0,11,13,1,0,0,0,8,10,6,8,0,0,0,0,3,3,2,3,8,11,0,0,0,0,1,1,1,1,1.286,0.305,0.392,-0.305,0.0,0,0,2,-1,2.667,2.75,1.375,0.909,30.488,0
beQcsW4q/,2014-08-16,2015,E0,england,West Brom,Sunderland,2.26,3.5,4.1,2-1,2-2,h,1,16,19,4,0,8,0,1,0,0,0,2,9,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,0.0,0,1,0,0,0,0,4.702,4.702,3,6,3,5,0,0,1,1,7,17,4,15,0.721,0.721,0,0,0,0,0,0,0,0,0,1,0,0,7,10,0,0,0,0,5,5,5,5,0,1,0,0,2,5,1,5,6,10,0,0,0,0,1,3,1,3,1.814,0.244,0.442,0.0,-0.442,0,0,1,1,2.0,2.0,0.833,1.8,24.39,0
hEmVoCdS/,2014-08-16,2015,E0,england,Stoke City,Aston Villa,2.12,3.42,4.9,0-1,0-1,a,-1,16,19,2,0,8,0,1,0,0,0,0,10,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,1.0,home,0.0,0,2,0,0,0,0,5.875,5.875,2,8,2,6,0,0,0,0,13,9,12,7,0.865,0.865,0,0,0,0,0,0,0,0,1,0,0,0,12,7,1,0,0,0,10,5,8,4,0,0,0,0,2,2,2,2,10,6,0,0,0,0,0,3,0,2,0.433,0.472,0.204,-0.472,0.0,0,0,0,0,5.0,1.0,1.2,1.5,47.17,0
